access_profile_sha256,referenced_ways_count,transport_class,inheritance_chain,baseline_source_key,baseline_raw_value,baseline_interpretation,contributing_tags,qualified_tags,scope_warnings,resolution_status,simulation_permission_established
059e03e4d812be030c0e388d5c09a55c55433d3e9493a0aecb43f0bcc7f67b9a,3,taxi,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""taxi""]",access,no,tagged_prohibition,"[{""key"":""access"",""value"":""no""}]",{},[],tagged_prohibition,False
0667ceddaed542519465af52e1148a288809d1d2a90f03cb49751e05b91fdfda,3,auto_rickshaw,"[""access"",""vehicle"",""motor_vehicle"",""auto_rickshaw""]",motor_vehicle,yes,tagged_public_access,"[{""key"":""access"",""value"":""private""},{""key"":""motor_vehicle"",""value"":""yes""}]",{},[],tagged_public_access,False
0667ceddaed542519465af52e1148a288809d1d2a90f03cb49751e05b91fdfda,3,bicycle,"[""access"",""vehicle"",""bicycle""]",access,private,requires_user_purpose_or_permission,"[{""key"":""access"",""value"":""private""}]",{},[],requires_user_purpose_or_permission,False
0667ceddaed542519465af52e1148a288809d1d2a90f03cb49751e05b91fdfda,3,bus,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""bus""]",motor_vehicle,yes,tagged_public_access,"[{""key"":""access"",""value"":""private""},{""key"":""motor_vehicle"",""value"":""yes""}]",{},[],tagged_public_access,False
0667ceddaed542519465af52e1148a288809d1d2a90f03cb49751e05b91fdfda,3,foot,"[""access"",""foot""]",access,private,requires_user_purpose_or_permission,"[{""key"":""access"",""value"":""private""}]",{},[],requires_user_purpose_or_permission,False
0667ceddaed542519465af52e1148a288809d1d2a90f03cb49751e05b91fdfda,3,goods,"[""access"",""vehicle"",""motor_vehicle"",""goods""]",motor_vehicle,yes,tagged_public_access,"[{""key"":""access"",""value"":""private""},{""key"":""motor_vehicle"",""value"":""yes""}]",{},[],tagged_public_access,False
0667ceddaed542519465af52e1148a288809d1d2a90f03cb49751e05b91fdfda,3,hgv,"[""access"",""vehicle"",""motor_vehicle"",""hgv""]",motor_vehicle,yes,tagged_public_access,"[{""key"":""access"",""value"":""private""},{""key"":""motor_vehicle"",""value"":""yes""}]",{},[],tagged_public_access,False
0667ceddaed542519465af52e1148a288809d1d2a90f03cb49751e05b91fdfda,3,minibus,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""minibus""]",motor_vehicle,yes,tagged_public_access,"[{""key"":""access"",""value"":""private""},{""key"":""motor_vehicle"",""value"":""yes""}]",{},[],tagged_public_access,False
0667ceddaed542519465af52e1148a288809d1d2a90f03cb49751e05b91fdfda,3,moped,"[""access"",""vehicle"",""motor_vehicle"",""moped""]",motor_vehicle,yes,tagged_public_access,"[{""key"":""access"",""value"":""private""},{""key"":""motor_vehicle"",""value"":""yes""}]",{},[],tagged_public_access,False
0667ceddaed542519465af52e1148a288809d1d2a90f03cb49751e05b91fdfda,3,motorcar,"[""access"",""vehicle"",""motor_vehicle"",""motorcar""]",motor_vehicle,yes,tagged_public_access,"[{""key"":""access"",""value"":""private""},{""key"":""motor_vehicle"",""value"":""yes""}]",{},[],tagged_public_access,False
0667ceddaed542519465af52e1148a288809d1d2a90f03cb49751e05b91fdfda,3,motorcycle,"[""access"",""vehicle"",""motor_vehicle"",""motorcycle""]",motor_vehicle,yes,tagged_public_access,"[{""key"":""access"",""value"":""private""},{""key"":""motor_vehicle"",""value"":""yes""}]",{},[],tagged_public_access,False
0667ceddaed542519465af52e1148a288809d1d2a90f03cb49751e05b91fdfda,3,share_taxi,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""share_taxi""]",motor_vehicle,yes,tagged_public_access,"[{""key"":""access"",""value"":""private""},{""key"":""motor_vehicle"",""value"":""yes""}]",{},[],tagged_public_access,False
0667ceddaed542519465af52e1148a288809d1d2a90f03cb49751e05b91fdfda,3,taxi,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""taxi""]",motor_vehicle,yes,tagged_public_access,"[{""key"":""access"",""value"":""private""},{""key"":""motor_vehicle"",""value"":""yes""}]",{},[],tagged_public_access,False
0700d154f880fd75d52be67d6b9deee7320db6ef0f99f2972b76ba281357a473,4,auto_rickshaw,"[""access"",""vehicle"",""motor_vehicle"",""auto_rickshaw""]",access,destination,requires_user_purpose_or_permission,"[{""key"":""access"",""value"":""destination""}]",{},[],requires_user_purpose_or_permission,False
0700d154f880fd75d52be67d6b9deee7320db6ef0f99f2972b76ba281357a473,4,bicycle,"[""access"",""vehicle"",""bicycle""]",access,destination,requires_user_purpose_or_permission,"[{""key"":""access"",""value"":""destination""}]",{},[],requires_user_purpose_or_permission,False
0700d154f880fd75d52be67d6b9deee7320db6ef0f99f2972b76ba281357a473,4,bus,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""bus""]",access,destination,requires_user_purpose_or_permission,"[{""key"":""access"",""value"":""destination""}]",{},[],requires_user_purpose_or_permission,False
0700d154f880fd75d52be67d6b9deee7320db6ef0f99f2972b76ba281357a473,4,foot,"[""access"",""foot""]",foot,destination,requires_user_purpose_or_permission,"[{""key"":""access"",""value"":""destination""},{""key"":""foot"",""value"":""destination""}]",{},[],requires_user_purpose_or_permission,False
0700d154f880fd75d52be67d6b9deee7320db6ef0f99f2972b76ba281357a473,4,goods,"[""access"",""vehicle"",""motor_vehicle"",""goods""]",access,destination,requires_user_purpose_or_permission,"[{""key"":""access"",""value"":""destination""}]",{},[],requires_user_purpose_or_permission,False
0700d154f880fd75d52be67d6b9deee7320db6ef0f99f2972b76ba281357a473,4,hgv,"[""access"",""vehicle"",""motor_vehicle"",""hgv""]",access,destination,requires_user_purpose_or_permission,"[{""key"":""access"",""value"":""destination""}]",{},[],requires_user_purpose_or_permission,False
0700d154f880fd75d52be67d6b9deee7320db6ef0f99f2972b76ba281357a473,4,minibus,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""minibus""]",access,destination,requires_user_purpose_or_permission,"[{""key"":""access"",""value"":""destination""}]",{},[],requires_user_purpose_or_permission,False
0700d154f880fd75d52be67d6b9deee7320db6ef0f99f2972b76ba281357a473,4,moped,"[""access"",""vehicle"",""motor_vehicle"",""moped""]",access,destination,requires_user_purpose_or_permission,"[{""key"":""access"",""value"":""destination""}]",{},[],requires_user_purpose_or_permission,False
0700d154f880fd75d52be67d6b9deee7320db6ef0f99f2972b76ba281357a473,4,motorcar,"[""access"",""vehicle"",""motor_vehicle"",""motorcar""]",access,destination,requires_user_purpose_or_permission,"[{""key"":""access"",""value"":""destination""}]",{},[],requires_user_purpose_or_permission,False
0700d154f880fd75d52be67d6b9deee7320db6ef0f99f2972b76ba281357a473,4,motorcycle,"[""access"",""vehicle"",""motor_vehicle"",""motorcycle""]",access,destination,requires_user_purpose_or_permission,"[{""key"":""access"",""value"":""destination""}]",{},[],requires_user_purpose_or_permission,False
0700d154f880fd75d52be67d6b9deee7320db6ef0f99f2972b76ba281357a473,4,share_taxi,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""share_taxi""]",access,destination,requires_user_purpose_or_permission,"[{""key"":""access"",""value"":""destination""}]",{},[],requires_user_purpose_or_permission,False
0700d154f880fd75d52be67d6b9deee7320db6ef0f99f2972b76ba281357a473,4,taxi,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""taxi""]",access,destination,requires_user_purpose_or_permission,"[{""key"":""access"",""value"":""destination""}]",{},[],requires_user_purpose_or_permission,False
079fec77687efdf0de84e8cd2b7bdbbaff914d9315f421e04a1dbf684f0883f3,10,auto_rickshaw,"[""access"",""vehicle"",""motor_vehicle"",""auto_rickshaw""]",access,private,requires_user_purpose_or_permission,"[{""key"":""access"",""value"":""private""}]",{},[],requires_user_purpose_or_permission,False
079fec77687efdf0de84e8cd2b7bdbbaff914d9315f421e04a1dbf684f0883f3,10,bicycle,"[""access"",""vehicle"",""bicycle""]",access,private,requires_user_purpose_or_permission,"[{""key"":""access"",""value"":""private""}]",{},[],requires_user_purpose_or_permission,False
079fec77687efdf0de84e8cd2b7bdbbaff914d9315f421e04a1dbf684f0883f3,10,bus,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""bus""]",psv,yes,tagged_public_access,"[{""key"":""access"",""value"":""private""},{""key"":""psv"",""value"":""yes""}]",{},[],tagged_public_access,False
079fec77687efdf0de84e8cd2b7bdbbaff914d9315f421e04a1dbf684f0883f3,10,foot,"[""access"",""foot""]",access,private,requires_user_purpose_or_permission,"[{""key"":""access"",""value"":""private""}]",{},[],requires_user_purpose_or_permission,False
079fec77687efdf0de84e8cd2b7bdbbaff914d9315f421e04a1dbf684f0883f3,10,goods,"[""access"",""vehicle"",""motor_vehicle"",""goods""]",access,private,requires_user_purpose_or_permission,"[{""key"":""access"",""value"":""private""}]",{},[],requires_user_purpose_or_permission,False
079fec77687efdf0de84e8cd2b7bdbbaff914d9315f421e04a1dbf684f0883f3,10,hgv,"[""access"",""vehicle"",""motor_vehicle"",""hgv""]",access,private,requires_user_purpose_or_permission,"[{""key"":""access"",""value"":""private""}]",{},[],requires_user_purpose_or_permission,False
079fec77687efdf0de84e8cd2b7bdbbaff914d9315f421e04a1dbf684f0883f3,10,minibus,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""minibus""]",psv,yes,tagged_public_access,"[{""key"":""access"",""value"":""private""},{""key"":""psv"",""value"":""yes""}]",{},[],tagged_public_access,False
079fec77687efdf0de84e8cd2b7bdbbaff914d9315f421e04a1dbf684f0883f3,10,moped,"[""access"",""vehicle"",""motor_vehicle"",""moped""]",access,private,requires_user_purpose_or_permission,"[{""key"":""access"",""value"":""private""}]",{},[],requires_user_purpose_or_permission,False
079fec77687efdf0de84e8cd2b7bdbbaff914d9315f421e04a1dbf684f0883f3,10,motorcar,"[""access"",""vehicle"",""motor_vehicle"",""motorcar""]",access,private,requires_user_purpose_or_permission,"[{""key"":""access"",""value"":""private""}]",{},[],requires_user_purpose_or_permission,False
079fec77687efdf0de84e8cd2b7bdbbaff914d9315f421e04a1dbf684f0883f3,10,motorcycle,"[""access"",""vehicle"",""motor_vehicle"",""motorcycle""]",access,private,requires_user_purpose_or_permission,"[{""key"":""access"",""value"":""private""}]",{},[],requires_user_purpose_or_permission,False
079fec77687efdf0de84e8cd2b7bdbbaff914d9315f421e04a1dbf684f0883f3,10,share_taxi,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""share_taxi""]",psv,yes,tagged_public_access,"[{""key"":""access"",""value"":""private""},{""key"":""psv"",""value"":""yes""}]",{},[],tagged_public_access,False
079fec77687efdf0de84e8cd2b7bdbbaff914d9315f421e04a1dbf684f0883f3,10,taxi,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""taxi""]",psv,yes,tagged_public_access,"[{""key"":""access"",""value"":""private""},{""key"":""psv"",""value"":""yes""}]",{},[],tagged_public_access,False
07d0d22bdec9338d3bbfde4ad192acee39f46bf037ef852f9c8aaf53c19e8923,1,auto_rickshaw,"[""access"",""vehicle"",""motor_vehicle"",""auto_rickshaw""]",motor_vehicle,unknown,unrecognised_or_ambiguous_value,"[{""key"":""access"",""value"":""unknown""},{""key"":""motor_vehicle"",""value"":""unknown""}]",{},[],unrecognised_or_ambiguous_value,False
07d0d22bdec9338d3bbfde4ad192acee39f46bf037ef852f9c8aaf53c19e8923,1,bicycle,"[""access"",""vehicle"",""bicycle""]",bicycle,unknown,unrecognised_or_ambiguous_value,"[{""key"":""access"",""value"":""unknown""},{""key"":""bicycle"",""value"":""unknown""}]",{},[],unrecognised_or_ambiguous_value,False
07d0d22bdec9338d3bbfde4ad192acee39f46bf037ef852f9c8aaf53c19e8923,1,bus,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""bus""]",motor_vehicle,unknown,unrecognised_or_ambiguous_value,"[{""key"":""access"",""value"":""unknown""},{""key"":""motor_vehicle"",""value"":""unknown""}]",{},[],unrecognised_or_ambiguous_value,False
07d0d22bdec9338d3bbfde4ad192acee39f46bf037ef852f9c8aaf53c19e8923,1,foot,"[""access"",""foot""]",foot,yes,tagged_public_access,"[{""key"":""access"",""value"":""unknown""},{""key"":""foot"",""value"":""yes""}]",{},[],tagged_public_access,False
07d0d22bdec9338d3bbfde4ad192acee39f46bf037ef852f9c8aaf53c19e8923,1,goods,"[""access"",""vehicle"",""motor_vehicle"",""goods""]",motor_vehicle,unknown,unrecognised_or_ambiguous_value,"[{""key"":""access"",""value"":""unknown""},{""key"":""motor_vehicle"",""value"":""unknown""}]",{},[],unrecognised_or_ambiguous_value,False
07d0d22bdec9338d3bbfde4ad192acee39f46bf037ef852f9c8aaf53c19e8923,1,hgv,"[""access"",""vehicle"",""motor_vehicle"",""hgv""]",motor_vehicle,unknown,unrecognised_or_ambiguous_value,"[{""key"":""access"",""value"":""unknown""},{""key"":""motor_vehicle"",""value"":""unknown""}]",{},[],unrecognised_or_ambiguous_value,False
07d0d22bdec9338d3bbfde4ad192acee39f46bf037ef852f9c8aaf53c19e8923,1,minibus,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""minibus""]",motor_vehicle,unknown,unrecognised_or_ambiguous_value,"[{""key"":""access"",""value"":""unknown""},{""key"":""motor_vehicle"",""value"":""unknown""}]",{},[],unrecognised_or_ambiguous_value,False
07d0d22bdec9338d3bbfde4ad192acee39f46bf037ef852f9c8aaf53c19e8923,1,moped,"[""access"",""vehicle"",""motor_vehicle"",""moped""]",motor_vehicle,unknown,unrecognised_or_ambiguous_value,"[{""key"":""access"",""value"":""unknown""},{""key"":""motor_vehicle"",""value"":""unknown""}]",{},[],unrecognised_or_ambiguous_value,False
07d0d22bdec9338d3bbfde4ad192acee39f46bf037ef852f9c8aaf53c19e8923,1,motorcar,"[""access"",""vehicle"",""motor_vehicle"",""motorcar""]",motor_vehicle,unknown,unrecognised_or_ambiguous_value,"[{""key"":""access"",""value"":""unknown""},{""key"":""motor_vehicle"",""value"":""unknown""}]",{},[],unrecognised_or_ambiguous_value,False
07d0d22bdec9338d3bbfde4ad192acee39f46bf037ef852f9c8aaf53c19e8923,1,motorcycle,"[""access"",""vehicle"",""motor_vehicle"",""motorcycle""]",motor_vehicle,unknown,unrecognised_or_ambiguous_value,"[{""key"":""access"",""value"":""unknown""},{""key"":""motor_vehicle"",""value"":""unknown""}]",{},[],unrecognised_or_ambiguous_value,False
07d0d22bdec9338d3bbfde4ad192acee39f46bf037ef852f9c8aaf53c19e8923,1,share_taxi,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""share_taxi""]",motor_vehicle,unknown,unrecognised_or_ambiguous_value,"[{""key"":""access"",""value"":""unknown""},{""key"":""motor_vehicle"",""value"":""unknown""}]",{},[],unrecognised_or_ambiguous_value,False
07d0d22bdec9338d3bbfde4ad192acee39f46bf037ef852f9c8aaf53c19e8923,1,taxi,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""taxi""]",motor_vehicle,unknown,unrecognised_or_ambiguous_value,"[{""key"":""access"",""value"":""unknown""},{""key"":""motor_vehicle"",""value"":""unknown""}]",{},[],unrecognised_or_ambiguous_value,False
07e516bbc75b778ab5705a445d4923d1809227fc6127091052ef4efd6337f116,1,auto_rickshaw,"[""access"",""vehicle"",""motor_vehicle"",""auto_rickshaw""]",motor_vehicle,no,tagged_prohibition,"[{""key"":""motor_vehicle"",""value"":""no""}]",{},[],tagged_prohibition,False
07e516bbc75b778ab5705a445d4923d1809227fc6127091052ef4efd6337f116,1,bicycle,"[""access"",""vehicle"",""bicycle""]",,,not_tagged,[],{},[],not_tagged,False
07e516bbc75b778ab5705a445d4923d1809227fc6127091052ef4efd6337f116,1,bus,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""bus""]",motor_vehicle,no,tagged_prohibition,"[{""key"":""motor_vehicle"",""value"":""no""}]",{},[],tagged_prohibition,False
07e516bbc75b778ab5705a445d4923d1809227fc6127091052ef4efd6337f116,1,foot,"[""access"",""foot""]",foot,private,requires_user_purpose_or_permission,"[{""key"":""foot"",""value"":""private""}]",{},[],requires_user_purpose_or_permission,False
07e516bbc75b778ab5705a445d4923d1809227fc6127091052ef4efd6337f116,1,goods,"[""access"",""vehicle"",""motor_vehicle"",""goods""]",motor_vehicle,no,tagged_prohibition,"[{""key"":""motor_vehicle"",""value"":""no""}]",{},[],tagged_prohibition,False
07e516bbc75b778ab5705a445d4923d1809227fc6127091052ef4efd6337f116,1,hgv,"[""access"",""vehicle"",""motor_vehicle"",""hgv""]",motor_vehicle,no,tagged_prohibition,"[{""key"":""motor_vehicle"",""value"":""no""}]",{},[],tagged_prohibition,False
07e516bbc75b778ab5705a445d4923d1809227fc6127091052ef4efd6337f116,1,minibus,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""minibus""]",motor_vehicle,no,tagged_prohibition,"[{""key"":""motor_vehicle"",""value"":""no""}]",{},[],tagged_prohibition,False
07e516bbc75b778ab5705a445d4923d1809227fc6127091052ef4efd6337f116,1,moped,"[""access"",""vehicle"",""motor_vehicle"",""moped""]",motor_vehicle,no,tagged_prohibition,"[{""key"":""motor_vehicle"",""value"":""no""}]",{},[],tagged_prohibition,False
07e516bbc75b778ab5705a445d4923d1809227fc6127091052ef4efd6337f116,1,motorcar,"[""access"",""vehicle"",""motor_vehicle"",""motorcar""]",motor_vehicle,no,tagged_prohibition,"[{""key"":""motor_vehicle"",""value"":""no""}]",{},[],tagged_prohibition,False
07e516bbc75b778ab5705a445d4923d1809227fc6127091052ef4efd6337f116,1,motorcycle,"[""access"",""vehicle"",""motor_vehicle"",""motorcycle""]",motor_vehicle,no,tagged_prohibition,"[{""key"":""motor_vehicle"",""value"":""no""}]",{},[],tagged_prohibition,False
07e516bbc75b778ab5705a445d4923d1809227fc6127091052ef4efd6337f116,1,share_taxi,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""share_taxi""]",motor_vehicle,no,tagged_prohibition,"[{""key"":""motor_vehicle"",""value"":""no""}]",{},[],tagged_prohibition,False
07e516bbc75b778ab5705a445d4923d1809227fc6127091052ef4efd6337f116,1,taxi,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""taxi""]",motor_vehicle,no,tagged_prohibition,"[{""key"":""motor_vehicle"",""value"":""no""}]",{},[],tagged_prohibition,False
0982b4f73c1225ae94b4df7901a21b646d4eb2172c64aa1ffc12bfeff9e85f3a,1,auto_rickshaw,"[""access"",""vehicle"",""motor_vehicle"",""auto_rickshaw""]",motor_vehicle,private,requires_user_purpose_or_permission,"[{""key"":""motor_vehicle"",""value"":""private""}]",{},[],requires_user_purpose_or_permission,False
0982b4f73c1225ae94b4df7901a21b646d4eb2172c64aa1ffc12bfeff9e85f3a,1,bicycle,"[""access"",""vehicle"",""bicycle""]",,,not_tagged,[],{},[],not_tagged,False
0982b4f73c1225ae94b4df7901a21b646d4eb2172c64aa1ffc12bfeff9e85f3a,1,bus,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""bus""]",motor_vehicle,private,requires_user_purpose_or_permission,"[{""key"":""motor_vehicle"",""value"":""private""}]",{},[],requires_user_purpose_or_permission,False
0982b4f73c1225ae94b4df7901a21b646d4eb2172c64aa1ffc12bfeff9e85f3a,1,foot,"[""access"",""foot""]",foot,yes,tagged_public_access,"[{""key"":""foot"",""value"":""yes""}]",{},[],tagged_public_access,False
0982b4f73c1225ae94b4df7901a21b646d4eb2172c64aa1ffc12bfeff9e85f3a,1,goods,"[""access"",""vehicle"",""motor_vehicle"",""goods""]",motor_vehicle,private,requires_user_purpose_or_permission,"[{""key"":""motor_vehicle"",""value"":""private""}]",{},[],requires_user_purpose_or_permission,False
0982b4f73c1225ae94b4df7901a21b646d4eb2172c64aa1ffc12bfeff9e85f3a,1,hgv,"[""access"",""vehicle"",""motor_vehicle"",""hgv""]",motor_vehicle,private,requires_user_purpose_or_permission,"[{""key"":""motor_vehicle"",""value"":""private""}]",{},[],requires_user_purpose_or_permission,False
0982b4f73c1225ae94b4df7901a21b646d4eb2172c64aa1ffc12bfeff9e85f3a,1,minibus,"[""access"",""vehicle"",""motor_vehicle"",""psv"",""minibus""]",motor_vehicle,private,requires_user_purpose_or_permission,"[{""key"":""motor_vehicle"",""value"":""private""}]",{},[],requires_user_purpose_or_permission,False
0982b4f73c1225ae94b4df7901a21b646d4eb2172c64aa1ffc12bfeff9e85f3a,1,moped,"[""access"",""vehicle"",""motor_vehicle"",""moped""]",motor_vehicle,private,requires_user_purpose_or_permission,"[{""key"":""motor_vehicle"",""value"":""private""}]",{},[],requires_user_purpose_or_permission,False
