source_id,notice_id,listed_date,listed_valid_until,subject,notice_text,attachment_number,attachment_count,attachment_url,index_source_id,index_source_sha256,source,status
mtp_notice_822702,Notification No 150/DCP/East/Traff/Temp/2026,19/06/2026,Till Next Order,"Notification No 150 In the Jurisdiction of Chunabhatti Traffic Division, No parking zone at V N Purav Marg.","In the Jurisdiction of Chunabhatti Traffic Division, No parking zone at V N Purav Marg.",1,1,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/822702/202606190000_822702_NotificationNo150DCPEastTraffTemp2026.pdf,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_822701,Notification No 149/DCP/South/Temp/2026,19/06/2026,Till Next Order,Notification No 149 Notification regarding Freeway,Notification regarding Freeway,1,1,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/822701/202606190000_822701_NotificationNo149DCPSouthTemp2026.pdf,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_822730,Notification No 151/DCP/West/Temp/2026,19/06/2026,Till Next Order,"Notification No 151 In the jurisdiction of the Kandivali Traffic Division, no entry and no parking restriction at Kard Siddheshwar Road, Charkop, Kandivali (West) on the occasion of International Yoga day.","In the jurisdiction of the Kandivali Traffic Division, no entry and no parking restriction at Kard Siddheshwar Road, Charkop, Kandivali (West) on the occasion of International Yoga day.",1,1,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/822730/202606190000_822730_NotificationNo151DCPWestTemp2026.pdf,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_822700,Notification No 148/DCP/South/Temp/2026,19/06/2026,Till Next Order,Notification No 148 Notification- Assembly.,Notification- Assembly,1,1,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/822700/202606190000_822700_NotificationNo148DCPSouthTemp2026.pdf,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_822699,Notification No 147/DCP/East/Traff/Temp/2026,17/06/2026,Till Next Order,Notification No 147 Notification- Muharrum,Notification- Muharrum.,1,1,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/822699/202606170000_822699_NotificationNo147DCPEastTraffTemp2026.pdf,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_822697,Notification No 145/DCP/HqCentral/Temp/2026,10/06/2026,Till Next Order,"Notification No 145 In the Jurisdiction of Worli Traffic Division, temporary traffic management at Shriram Mill Naka.","In the Jurisdiction of Worli Traffic Division, temporary traffic management at Shriram Mill Naka",1,1,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/822697/202606100000_822697_NotificationNo145DCPHqCentralTemp2026.pdf,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_822666,Notification No 144/DCP/East/Traff/Temp/2026,05/06/2026,Till Next Order,"Notification No 144 Within the jurisdiction of the Mulund Traffic Division, temporary traffic management for Mumbai Metro 4 work.","Within the jurisdiction of the Mulund Traffic Division, temporary traffic management for Mumbai Metro 4 work.",1,1,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/822666/202606050000_822666_NotificationNo144DCPEastTraffTemp2026.pdf,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_822664,Notification No 142/DCP/East/Traff/Temp/2026,04/06/2026,Till Next Order,"Notification No 142 From Monday to Friday, a reverse lane is operational on the southbound stretch of the Nehru Nagar-Kurla Bridge within the jurisdiction of the Chunabhatti Traffic Division.","From Monday to Friday, a reverse lane is operational on the southbound stretch of the Nehru Nagar-Kurla Bridge within the jurisdiction of the Chunabhatti Traffic Division",1,1,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/822664/202606040000_822664_NotificationNo142DCPEastTraffTemp2026.pdf,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_822665,Notification No 143/DCP/South/Traff/Temp/2026,04/06/2026,Till Next Order,Notification No 143 Temporary traffic management for VVIP movements.,Temporary traffic management for VVIP movements.,1,1,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/822665/202606040000_822665_NotificationNo143DCPSouthTraffTemp2026.pdf,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_822632,Notification No 140/DCP/East/Traff/Temp/2026,03/06/2026,Till Next Order,"Notification No 140 Temporary traffic management will be in place at the southbound service road from Airoli Junction to Pantnagar, Ghatkopar, between 05:00 and 07:30 hrs.","Temporary traffic management will be in place at the southbound service road from Airoli Junction to Pantnagar, Ghatkopar, between 05:00 and 07:30 hrs.",1,1,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/822632/202606030000_822632_NotificationNo140DCPEastTraffTemp2026.pdf,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_822633,Notification No 141/DCP/East/Traff/Temp/2026,03/06/2026,Till Next Order,"Notification No 141 Within the jurisdiction of the Sakinaka Traffic Division, the road between Hotel Holiday Inn, Satya Nagar and Eden High School, Ashok Nagar has been permanently declared a ""No Entry"" zone for heavy vehicles 24 hours a day.","Within the jurisdiction of the Sakinaka Traffic Division, the road between Hotel Holiday Inn, Satya Nagar and Eden High School, Ashok Nagar has been permanently declared a ""No Entry"" zone for heavy vehicles 24 hours a day.",1,1,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/822633/202606030000_822633_NotificationNo141DCPEastTraffTemp2026.pdf,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_822634,Notification No 139/ADDLCP/Traff/Temp/2026,03/06/2026,Till Next Order,"Notification No 139 In the jurisdiction of the Dahisar Traffic Division, road between Shri  Sai Medical, Shivdham Co-operative Society to the southern gate of Hill view Building  Dahisar(East) is permanently  declared as a No Parking.","In the jurisdiction of the Dahisar Traffic Division, road between Shri  Sai Medical, Shivdham Co-operative Society to the southern gate of Hill view Building on Suhasini Pawaskar Road, Dharakhadi, Vaishali Nagar, Dahisar(East) is permanently  declared as a No Parking.",1,1,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/822634/202606030000_822634_NotificationNo139ADDLCPTraffTemp2026.pdf,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_822602,Notification No 138/DCP/East/Traff/Temp/2026,27/05/2026,Till Next Order,"Notification No 138 In the Jurisdiction of MIDC Traffic Division, Guru Govind Sing Road, Kondavita Road, Datta Jagdamba Mandir Road, Central Road, B Cross Road, Suren Road, Road No. 11  is temporary declare as Odd-Even Parking Zone.","In the Jurisdiction of MIDC Traffic Division, Guru Govind Sing Road, Kondavita Road, Datta Jagdamba Mandir Road, Central Road, B Cross Road, Suren Road, Road No. 11  is temporary declare as Odd-Even Parking Zone.",1,1,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/822602/202605270000_822602_NotificationNo138DCPEastTraffTemp2026.pdf,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_822601,Notification No 137/DCP/East/Traff/Temp/2026,25/05/2026,Till Next Order,"Notification No 137 In the Jurisdiction of Vikroli Traffic Division, North Bound service road between Ghatkopar Bridge to Kannamwar Bridge  is temporary declare as No Parking Zone.","In the Jurisdiction of Vikroli Traffic Division, North Bound service road between Ghatkopar Bridge to Kannamwar Bridge  is temporary declare as No Parking Zone.",1,1,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/822601/202605250000_822601_NotificationNo137DCPEastTraffTemp2026.pdf,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_822598,Notification No 134/DCP/HqCentral/Temp/2026,25/05/2026,Till Next Order,"Notification No 134 In the Jurisdiction of Dadar Traffic Division, Bhavani Shankar Road and S.K. Bole Road  are temporarily declared as a One way.","In the Jurisdiction of Dadar Traffic Division, Bhavani Shankar Road and S.K. Bole Road  are temporarily declared as a One way.",1,1,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/822598/202605250000_822598_NotificationNo134DCPHqCentralTemp2026.pdf,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_822600,Notification No 136/ADDLCP/Traff/Temp/2026,25/05/2026,Till Next Order,"Notification No 136 In the jurisdiction of the Samtanagar Traffic Division, road between Lokhandwala Foundation School to Anita Nagar, Sprint Leaf Building No.5 to Octogras Building in Gate.......","In the jurisdiction of the Samtanagar Traffic Division, road between Lokhandwala Foundation School to Anita Nagar, Sprint Leaf Building No.5 to Octogras Building in Gate, Green Medows Building No 1 to Annabhau Sathe Garden, Asbel Building to lokhandwala Foundation School, Sawarkar Chowk to Gopinath Garden Main Gate are declared as a Odd-Even Parking.",1,1,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/822600/202605250000_822600_NotificationNo136ADDLCPTraffTemp2026.pdf,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_822599,Notification No 135/DCP/HqCentral/Temp/2026,25/05/2026,Till Next Order,"Notification No 135 In the Jurisdiction of Dadar Traffic Division, Ranade  Road is temporarily declared as a One way.","In the Jurisdiction of Dadar Traffic Division, Ranade  Road is temporarily declared as a One way.",1,1,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/822599/202605250000_822599_NotificationNo135DCPHqCentralTemp2026.pdf,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_822567,Notification No 132/DCP/HqCentral/Temp/2026,22/05/2026,Till Next Order,Notification No 132 In the Jurisdiction of Mahim Traffic Division Senapati Bapat Road to Marinagar Colony Gate is temporarily declared as a No parking.,In the Jurisdiction of Mahim Traffic Division Senapati Bapat Road to Marinagar Colony Gate is temporarily declared as a No parking.,1,1,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/822567/202605220000_822567_NotificationNo132DCPHqCentralTemp2026.pdf,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_822568,Notification No 133/DCP/HqCentral/Temp/2026,22/05/2026,Till Next Order,"Notification No 133 In the Jurisdiction of Mahim Traffic Division, Old Cadel Road/ Swatantryaveer Savarkar Road from Mahim Junction to Hari Om Junction is temporarily declared as a No parking.","In the Jurisdiction of Mahim Traffic Division, Old Cadel Road/ Swatantryaveer Savarkar Road from Mahim Junction to Hari Om Junction is temporarily declared as a No parking.",1,1,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/822568/202605220000_822568_NotificationNo133DCPHqCentralTemp2026.pdf,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_822538,Notification No 123/DCP/East/Traff/Temp/2026,21/05/2026,Till Next Order,"Notification No 123  In the Jurisdiction of Chunabhatti Traffic Division,  Kedarnath Mandir Road, Bhakti  Dham Mandir Road,  Buntar Bhavan Cross Road,  Dr. G bade Road,  Natyakarmi Sunil Kambli Road are declare temporary as Odd-Even Parking Zone.","In the Jurisdiction of Chunabhatti Traffic Division,  Kedarnath Mandir Road, Bhakti  Dham Mandir Road,  Buntar Bhavan Cross Road,  Dr. Gangadhar bade Road,  Natyakarmi Sunil Premanand Kambli Road are declare temporary as Odd-Even Parking Zone.",1,1,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/822538/202605210000_822538_NotificationNo123DCPEastTraffTemp2026.pdf,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_822566,Notification No 131/DCP/East/Traff/Temp/2026,20/05/2026,Till Next Order,"Notification No 131 In the Jurisdiction of Mulund Traffic Division, Kaikay Vitthal Shetty Marg, Bhandup West is temporary declare as No Parking Zone.","In the Jurisdiction of Mulund Traffic Division, Kaikay Vitthal Shetty Marg, Bhandup West is temporary declare as No Parking Zone.",1,1,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/822566/202605200000_822566_NotificationNo131DCPEastTraffTemp2026.pdf,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_822565,Notification No 130/DCP/East/Traff/Temp/2026,19/05/2026,Till Next Order,"Notification No 130 In the Jurisdiction of Sakinaka Traffic Division, Main Street Road, High Street Road, Forest Street Road, Sakivihar Road are declare temporary as Odd-Even Parking Zone.","In the Jurisdiction of Sakinaka Traffic Division, Main Street Road, High Street Road, Forest Street Road, Sakivihar Road are declare temporary as Odd-Even Parking Zone.",1,1,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/822565/202605190000_822565_NotificationNo130DCPEastTraffTemp2026.pdf,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_822540,Notification No 125/DCP/East/Traff/Temp/2026,18/05/2026,Till Next Order,"Notification No 125  In the Jurisdiction of Mankhurd Traffic Division,  PMGP Colony, Shivaji Nagar, M.T. Kadam Road, Veer Baji Prabhu deshpande Road, Ahilyabai Holkar Road are declare temporary as Odd-Even Parking Zone.","In the Jurisdiction of Mankhurd Traffic Division,  PMGP Colony, Shivaji Nagar, M.T. Kadam Road, Veer Baji Prabhu deshpande Road, Ahilyabai Holkar Road are declare temporary as Odd-Even Parking Zone.",1,1,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/822540/202605180000_822540_NotificationNo125DCPEastTraffTemp2026.pdf,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_822532,Notification No 118/DCP/South/Temp/2026,18/05/2026,Till Next Order,Notification No 118  Temporary traffic management from K.B.Patil Road to Churchgate Junction (North bound) in accordance with the road works.,Temporary traffic management from K.B.Patil Road to Churchgate Junction (North bound) in accordance with the road works.,1,1,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/822532/202605180000_822532_NotificationNo118DCPSouthTemp2026.pdf,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_822534,Notification No 120/DCP/South/Temp/2026,18/05/2026,Till Next Order,Notification No 120   Temporary traffic management for VVIP movement.,Temporary traffic management for VVIP movement.,1,1,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/822534/202605180000_822534_NotificationNo120DCPSouthTemp2026.pdf,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_822536,Notification No 122/DCP/East/Traff/Temp/2026,18/05/2026,Till Next Order,"Notification No 122  In the Jurisdiction of Chembur Traffic Division,  Chembur Road no 16, Chembur Road No. 10, Central Avenue Road, P.L.Lokhande Road, Pestom Sagar Road no .1,2,4,5,6  are declare temporary as Odd-Even Parking Zone.","In the Jurisdiction of Chembur Traffic Division,  Chembur Road no 16, Chembur Road No. 10, Central Avenue Road, P.L.Lokhande Road, Pestom Sagar Road no .1,2,4,5,6  are declare temporary as Odd-Even Parking Zone.",1,1,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/822536/202605180000_822536_NotificationNo122DCPEastTraffTemp2026.pdf,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
