state_code,district_code,subdistrict_code,town_code,area_name,residence,household_size_band,households_count,all_size_households_count,all_size_normal_household_persons_count,published_mean_household_size_persons,universe,source,source_id,source_sha256,source_row,observation_year,status
27,517,04159,000000,Sub-district - Vikramgad,Urban,1,67,1253,5272,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,702,2011,historical_control_not_current_demand
27,517,04159,000000,Sub-district - Vikramgad,Urban,2,154,1253,5272,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,702,2011,historical_control_not_current_demand
27,517,04159,000000,Sub-district - Vikramgad,Urban,3,220,1253,5272,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,702,2011,historical_control_not_current_demand
27,517,04159,000000,Sub-district - Vikramgad,Urban,4,338,1253,5272,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,702,2011,historical_control_not_current_demand
27,517,04159,000000,Sub-district - Vikramgad,Urban,5,213,1253,5272,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,702,2011,historical_control_not_current_demand
27,517,04159,000000,Sub-district - Vikramgad,Urban,6,133,1253,5272,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,702,2011,historical_control_not_current_demand
27,517,04159,000000,Sub-district - Vikramgad,Urban,7-10,122,1253,5272,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,702,2011,historical_control_not_current_demand
27,517,04159,000000,Sub-district - Vikramgad,Urban,11-14,5,1253,5272,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,702,2011,historical_control_not_current_demand
27,517,04159,000000,Sub-district - Vikramgad,Urban,15+,1,1253,5272,4.2,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,702,2011,historical_control_not_current_demand
27,517,04160,000000,Sub-district - Jawhar,Total,1,1240,28911,134010,4.6,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,703,2011,historical_control_not_current_demand
27,517,04160,000000,Sub-district - Jawhar,Total,2,3981,28911,134010,4.6,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,703,2011,historical_control_not_current_demand
27,517,04160,000000,Sub-district - Jawhar,Total,3,3967,28911,134010,4.6,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,703,2011,historical_control_not_current_demand
27,517,04160,000000,Sub-district - Jawhar,Total,4,5295,28911,134010,4.6,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,703,2011,historical_control_not_current_demand
27,517,04160,000000,Sub-district - Jawhar,Total,5,5227,28911,134010,4.6,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,703,2011,historical_control_not_current_demand
27,517,04160,000000,Sub-district - Jawhar,Total,6,4049,28911,134010,4.6,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,703,2011,historical_control_not_current_demand
27,517,04160,000000,Sub-district - Jawhar,Total,7-10,4870,28911,134010,4.6,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,703,2011,historical_control_not_current_demand
27,517,04160,000000,Sub-district - Jawhar,Total,11-14,249,28911,134010,4.6,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,703,2011,historical_control_not_current_demand
27,517,04160,000000,Sub-district - Jawhar,Total,15+,33,28911,134010,4.6,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,703,2011,historical_control_not_current_demand
27,517,04160,000000,Sub-district - Jawhar,Rural,1,1052,26218,122322,4.7,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,704,2011,historical_control_not_current_demand
27,517,04160,000000,Sub-district - Jawhar,Rural,2,3678,26218,122322,4.7,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,704,2011,historical_control_not_current_demand
27,517,04160,000000,Sub-district - Jawhar,Rural,3,3532,26218,122322,4.7,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,704,2011,historical_control_not_current_demand
27,517,04160,000000,Sub-district - Jawhar,Rural,4,4639,26218,122322,4.7,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,704,2011,historical_control_not_current_demand
27,517,04160,000000,Sub-district - Jawhar,Rural,5,4737,26218,122322,4.7,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,704,2011,historical_control_not_current_demand
27,517,04160,000000,Sub-district - Jawhar,Rural,6,3752,26218,122322,4.7,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,704,2011,historical_control_not_current_demand
27,517,04160,000000,Sub-district - Jawhar,Rural,7-10,4582,26218,122322,4.7,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,704,2011,historical_control_not_current_demand
27,517,04160,000000,Sub-district - Jawhar,Rural,11-14,221,26218,122322,4.7,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,704,2011,historical_control_not_current_demand
27,517,04160,000000,Sub-district - Jawhar,Rural,15+,25,26218,122322,4.7,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,704,2011,historical_control_not_current_demand
27,517,04160,000000,Sub-district - Jawhar,Urban,1,188,2693,11688,4.3,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,705,2011,historical_control_not_current_demand
27,517,04160,000000,Sub-district - Jawhar,Urban,2,303,2693,11688,4.3,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,705,2011,historical_control_not_current_demand
27,517,04160,000000,Sub-district - Jawhar,Urban,3,435,2693,11688,4.3,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,705,2011,historical_control_not_current_demand
27,517,04160,000000,Sub-district - Jawhar,Urban,4,656,2693,11688,4.3,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,705,2011,historical_control_not_current_demand
27,517,04160,000000,Sub-district - Jawhar,Urban,5,490,2693,11688,4.3,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,705,2011,historical_control_not_current_demand
27,517,04160,000000,Sub-district - Jawhar,Urban,6,297,2693,11688,4.3,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,705,2011,historical_control_not_current_demand
27,517,04160,000000,Sub-district - Jawhar,Urban,7-10,288,2693,11688,4.3,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,705,2011,historical_control_not_current_demand
27,517,04160,000000,Sub-district - Jawhar,Urban,11-14,28,2693,11688,4.3,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,705,2011,historical_control_not_current_demand
27,517,04160,000000,Sub-district - Jawhar,Urban,15+,8,2693,11688,4.3,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,705,2011,historical_control_not_current_demand
27,517,04161,000000,Sub-district - Mokhada,Total,1,832,17734,83215,4.7,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,706,2011,historical_control_not_current_demand
27,517,04161,000000,Sub-district - Mokhada,Total,2,2377,17734,83215,4.7,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,706,2011,historical_control_not_current_demand
27,517,04161,000000,Sub-district - Mokhada,Total,3,2301,17734,83215,4.7,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,706,2011,historical_control_not_current_demand
27,517,04161,000000,Sub-district - Mokhada,Total,4,3042,17734,83215,4.7,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,706,2011,historical_control_not_current_demand
27,517,04161,000000,Sub-district - Mokhada,Total,5,3316,17734,83215,4.7,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,706,2011,historical_control_not_current_demand
27,517,04161,000000,Sub-district - Mokhada,Total,6,2491,17734,83215,4.7,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,706,2011,historical_control_not_current_demand
27,517,04161,000000,Sub-district - Mokhada,Total,7-10,3134,17734,83215,4.7,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,706,2011,historical_control_not_current_demand
27,517,04161,000000,Sub-district - Mokhada,Total,11-14,221,17734,83215,4.7,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,706,2011,historical_control_not_current_demand
27,517,04161,000000,Sub-district - Mokhada,Total,15+,20,17734,83215,4.7,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,706,2011,historical_control_not_current_demand
27,517,04161,000000,Sub-district - Mokhada,Rural,1,832,17734,83215,4.7,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,707,2011,historical_control_not_current_demand
27,517,04161,000000,Sub-district - Mokhada,Rural,2,2377,17734,83215,4.7,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,707,2011,historical_control_not_current_demand
27,517,04161,000000,Sub-district - Mokhada,Rural,3,2301,17734,83215,4.7,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,707,2011,historical_control_not_current_demand
27,517,04161,000000,Sub-district - Mokhada,Rural,4,3042,17734,83215,4.7,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,707,2011,historical_control_not_current_demand
27,517,04161,000000,Sub-district - Mokhada,Rural,5,3316,17734,83215,4.7,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,707,2011,historical_control_not_current_demand
27,517,04161,000000,Sub-district - Mokhada,Rural,6,2491,17734,83215,4.7,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,707,2011,historical_control_not_current_demand
27,517,04161,000000,Sub-district - Mokhada,Rural,7-10,3134,17734,83215,4.7,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,707,2011,historical_control_not_current_demand
27,517,04161,000000,Sub-district - Mokhada,Rural,11-14,221,17734,83215,4.7,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,707,2011,historical_control_not_current_demand
27,517,04161,000000,Sub-district - Mokhada,Rural,15+,20,17734,83215,4.7,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,707,2011,historical_control_not_current_demand
27,517,04161,000000,Sub-district - Mokhada,Urban,1,0,0,0,0.0,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,708,2011,historical_control_not_current_demand
27,517,04161,000000,Sub-district - Mokhada,Urban,2,0,0,0,0.0,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,708,2011,historical_control_not_current_demand
