source,source_id,source_sha256,source_row_serial,depot_code,depot_name,zone_raw,status,route_ordinal,route_label_raw,mode,identity_crosswalk_status
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,8,KK,KalaKilla,Central Suburb Zone,current_operation_and_geocoding_unverified,5,66,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,8,KK,KalaKilla,Central Suburb Zone,current_operation_and_geocoding_unverified,6,70,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,8,KK,KalaKilla,Central Suburb Zone,current_operation_and_geocoding_unverified,7,87L,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,8,KK,KalaKilla,Central Suburb Zone,current_operation_and_geocoding_unverified,8,164,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,8,KK,KalaKilla,Central Suburb Zone,current_operation_and_geocoding_unverified,9,165,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,8,KK,KalaKilla,Central Suburb Zone,current_operation_and_geocoding_unverified,10,166,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,8,KK,KalaKilla,Central Suburb Zone,current_operation_and_geocoding_unverified,11,173,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,8,KK,KalaKilla,Central Suburb Zone,current_operation_and_geocoding_unverified,12,352,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,8,KK,KalaKilla,Central Suburb Zone,current_operation_and_geocoding_unverified,13,615,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,8,KK,KalaKilla,Central Suburb Zone,current_operation_and_geocoding_unverified,14,C42Exp,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,8,KK,KalaKilla,Central Suburb Zone,current_operation_and_geocoding_unverified,15,C71Exp,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,8,KK,KalaKilla,Central Suburb Zone,current_operation_and_geocoding_unverified,16,C72Exp,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,9,MT,Magathane,Central Suburb Zone,current_operation_and_geocoding_unverified,1,188L,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,9,MT,Magathane,Central Suburb Zone,current_operation_and_geocoding_unverified,2,209,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,9,MT,Magathane,Central Suburb Zone,current_operation_and_geocoding_unverified,3,293,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,9,MT,Magathane,Central Suburb Zone,current_operation_and_geocoding_unverified,4,297,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,9,MT,Magathane,Central Suburb Zone,current_operation_and_geocoding_unverified,5,298,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,9,MT,Magathane,Central Suburb Zone,current_operation_and_geocoding_unverified,6,301,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,9,MT,Magathane,Central Suburb Zone,current_operation_and_geocoding_unverified,7,462,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,9,MT,Magathane,Central Suburb Zone,current_operation_and_geocoding_unverified,8,477,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,9,MT,Magathane,Central Suburb Zone,current_operation_and_geocoding_unverified,9,479,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,9,MT,Magathane,Central Suburb Zone,current_operation_and_geocoding_unverified,10,498L,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,9,MT,Magathane,Central Suburb Zone,current_operation_and_geocoding_unverified,11,524L,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,9,MT,Magathane,Central Suburb Zone,current_operation_and_geocoding_unverified,12,623,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,9,MT,Magathane,Central Suburb Zone,current_operation_and_geocoding_unverified,13,629,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,9,MT,Magathane,Central Suburb Zone,current_operation_and_geocoding_unverified,14,696,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,9,MT,Magathane,Central Suburb Zone,current_operation_and_geocoding_unverified,15,698,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,9,MT,Magathane,Central Suburb Zone,current_operation_and_geocoding_unverified,16,700L,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,9,MT,Magathane,Central Suburb Zone,current_operation_and_geocoding_unverified,17,702L,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,9,MT,Magathane,Central Suburb Zone,current_operation_and_geocoding_unverified,18,703L,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,9,MT,Magathane,Central Suburb Zone,current_operation_and_geocoding_unverified,19,709L,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,9,MT,Magathane,Central Suburb Zone,current_operation_and_geocoding_unverified,20,710L,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,9,MT,Magathane,Central Suburb Zone,current_operation_and_geocoding_unverified,21,AS2,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,9,MT,Magathane,Central Suburb Zone,current_operation_and_geocoding_unverified,22,AS524,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,9,MT,Magathane,Central Suburb Zone,current_operation_and_geocoding_unverified,23,AS700,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,10,DIN,Dindoshi,Central Suburb Zone,current_operation_and_geocoding_unverified,1,282,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,10,DIN,Dindoshi,Central Suburb Zone,current_operation_and_geocoding_unverified,2,287,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,10,DIN,Dindoshi,Central Suburb Zone,current_operation_and_geocoding_unverified,3,288,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,10,DIN,Dindoshi,Central Suburb Zone,current_operation_and_geocoding_unverified,4,289,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,10,DIN,Dindoshi,Central Suburb Zone,current_operation_and_geocoding_unverified,5,300,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,10,DIN,Dindoshi,Central Suburb Zone,current_operation_and_geocoding_unverified,6,326,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,10,DIN,Dindoshi,Central Suburb Zone,current_operation_and_geocoding_unverified,7,327,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,10,DIN,Dindoshi,Central Suburb Zone,current_operation_and_geocoding_unverified,8,342,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,10,DIN,Dindoshi,Central Suburb Zone,current_operation_and_geocoding_unverified,9,343,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,10,DIN,Dindoshi,Central Suburb Zone,current_operation_and_geocoding_unverified,10,344,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,10,DIN,Dindoshi,Central Suburb Zone,current_operation_and_geocoding_unverified,11,346,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,10,DIN,Dindoshi,Central Suburb Zone,current_operation_and_geocoding_unverified,12,347,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,10,DIN,Dindoshi,Central Suburb Zone,current_operation_and_geocoding_unverified,13,349,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,10,DIN,Dindoshi,Central Suburb Zone,current_operation_and_geocoding_unverified,14,398L,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,10,DIN,Dindoshi,Central Suburb Zone,current_operation_and_geocoding_unverified,15,451,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,10,DIN,Dindoshi,Central Suburb Zone,current_operation_and_geocoding_unverified,16,452,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,10,DIN,Dindoshi,Central Suburb Zone,current_operation_and_geocoding_unverified,17,523L,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,10,DIN,Dindoshi,Central Suburb Zone,current_operation_and_geocoding_unverified,18,525L,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,10,DIN,Dindoshi,Central Suburb Zone,current_operation_and_geocoding_unverified,19,601,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,10,DIN,Dindoshi,Central Suburb Zone,current_operation_and_geocoding_unverified,20,624,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,10,DIN,Dindoshi,Central Suburb Zone,current_operation_and_geocoding_unverified,21,646,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,10,DIN,Dindoshi,Central Suburb Zone,current_operation_and_geocoding_unverified,22,701L,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,10,DIN,Dindoshi,Central Suburb Zone,current_operation_and_geocoding_unverified,23,705L,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,10,DIN,Dindoshi,Central Suburb Zone,current_operation_and_geocoding_unverified,24,718L,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,11,MJ,Majas,Central Suburb Zone,current_operation_and_geocoding_unverified,1,39,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,11,MJ,Majas,Central Suburb Zone,current_operation_and_geocoding_unverified,2,263,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,11,MJ,Majas,Central Suburb Zone,current_operation_and_geocoding_unverified,3,264,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,11,MJ,Majas,Central Suburb Zone,current_operation_and_geocoding_unverified,4,308,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,11,MJ,Majas,Central Suburb Zone,current_operation_and_geocoding_unverified,5,332,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,11,MJ,Majas,Central Suburb Zone,current_operation_and_geocoding_unverified,6,333,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,11,MJ,Majas,Central Suburb Zone,current_operation_and_geocoding_unverified,7,392,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,11,MJ,Majas,Central Suburb Zone,current_operation_and_geocoding_unverified,8,414L,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,11,MJ,Majas,Central Suburb Zone,current_operation_and_geocoding_unverified,9,415,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,11,MJ,Majas,Central Suburb Zone,current_operation_and_geocoding_unverified,10,428,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,11,MJ,Majas,Central Suburb Zone,current_operation_and_geocoding_unverified,11,441,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,11,MJ,Majas,Central Suburb Zone,current_operation_and_geocoding_unverified,12,442,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,11,MJ,Majas,Central Suburb Zone,current_operation_and_geocoding_unverified,13,491L,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,11,MJ,Majas,Central Suburb Zone,current_operation_and_geocoding_unverified,14,492L,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,11,MJ,Majas,Central Suburb Zone,current_operation_and_geocoding_unverified,15,496L,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,11,MJ,Majas,Central Suburb Zone,current_operation_and_geocoding_unverified,16,640,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,11,MJ,Majas,Central Suburb Zone,current_operation_and_geocoding_unverified,17,AS422,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,11,MJ,Majas,Central Suburb Zone,current_operation_and_geocoding_unverified,18,A75.,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,12,K,Kurla,Central Suburb Zone,current_operation_and_geocoding_unverified,1,37,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,12,K,Kurla,Central Suburb Zone,current_operation_and_geocoding_unverified,2,62,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,12,K,Kurla,Central Suburb Zone,current_operation_and_geocoding_unverified,3,306L,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,12,K,Kurla,Central Suburb Zone,current_operation_and_geocoding_unverified,4,313,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,12,K,Kurla,Central Suburb Zone,current_operation_and_geocoding_unverified,5,320,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,12,K,Kurla,Central Suburb Zone,current_operation_and_geocoding_unverified,6,322,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,12,K,Kurla,Central Suburb Zone,current_operation_and_geocoding_unverified,7,323,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,12,K,Kurla,Central Suburb Zone,current_operation_and_geocoding_unverified,8,330L,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,12,K,Kurla,Central Suburb Zone,current_operation_and_geocoding_unverified,9,332,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,12,K,Kurla,Central Suburb Zone,current_operation_and_geocoding_unverified,10,336,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,12,K,Kurla,Central Suburb Zone,current_operation_and_geocoding_unverified,11,365,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,12,K,Kurla,Central Suburb Zone,current_operation_and_geocoding_unverified,12,426,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,12,K,Kurla,Central Suburb Zone,current_operation_and_geocoding_unverified,13,433,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,12,K,Kurla,Central Suburb Zone,current_operation_and_geocoding_unverified,14,446,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,12,K,Kurla,Central Suburb Zone,current_operation_and_geocoding_unverified,15,507L,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,12,K,Kurla,Central Suburb Zone,current_operation_and_geocoding_unverified,16,517L,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,12,K,Kurla,Central Suburb Zone,current_operation_and_geocoding_unverified,17,609,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,12,K,Kurla,Central Suburb Zone,current_operation_and_geocoding_unverified,18,613,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,12,K,Kurla,Central Suburb Zone,current_operation_and_geocoding_unverified,19,631,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,12,K,Kurla,Central Suburb Zone,current_operation_and_geocoding_unverified,20,632,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,13,BN,Bandra,Western Suburb Zone,current_operation_and_geocoding_unverified,1,001,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,13,BN,Bandra,Western Suburb Zone,current_operation_and_geocoding_unverified,2,061,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,13,BN,Bandra,Western Suburb Zone,current_operation_and_geocoding_unverified,3,074,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,13,BN,Bandra,Western Suburb Zone,current_operation_and_geocoding_unverified,4,086,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,13,BN,Bandra,Western Suburb Zone,current_operation_and_geocoding_unverified,5,211,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,13,BN,Bandra,Western Suburb Zone,current_operation_and_geocoding_unverified,6,212,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,13,BN,Bandra,Western Suburb Zone,current_operation_and_geocoding_unverified,7,214,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,13,BN,Bandra,Western Suburb Zone,current_operation_and_geocoding_unverified,8,215,bus,unresolved
official_undated_operator_listing,best_depots_20260919,1a83a5e342232dd5d6e2863d0c8f793d89d808f2850a51ac0684fd0543fb9811,13,BN,Bandra,Western Suburb Zone,current_operation_and_geocoding_unverified,9,216,bus,unresolved
