office_label,column_1_based,measure,office_level,category_code,printed_category_label,vehicles_count,aggregate_row,source_page,source,source_sha256
Thane,6,registered_stock_20170331,office,17,17 Del. Van(4 Wh.),70425,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Thane,6,registered_stock_20170331,office,18,18 Del. Van(3 wh.),57359,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Thane,6,registered_stock_20170331,office,19,19 Tractors,1606,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Thane,6,registered_stock_20170331,office,20,20 Trailers,8691,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Thane,6,registered_stock_20170331,office,21,21 Others.,3033,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Thane,6,registered_stock_20170331,office,total_all_vehicles,Total,1930275,True,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Kalyan,7,registered_stock_20170331,office,1,1 Motor Cycles,528536,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Kalyan,7,registered_stock_20170331,office,2,2 Scooters,74344,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Kalyan,7,registered_stock_20170331,office,3,3 Mopeds,8057,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Kalyan,7,registered_stock_20170331,office,subtotal_two_wheelers,Total Two  wheelers,610937,True,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Kalyan,7,registered_stock_20170331,office,4,4 Motor Cars,107762,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Kalyan,7,registered_stock_20170331,office,5,5 Jeeps,4484,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Kalyan,7,registered_stock_20170331,office,6,6 Station Wagons,129,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Kalyan,7,registered_stock_20170331,office,7a,7(A) Taxi meter fitted,692,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Kalyan,7,registered_stock_20170331,office,7b,7(B) Taxi Tourist Cabs,6244,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Kalyan,7,registered_stock_20170331,office,8,8 Autorickshaws,43730,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Kalyan,7,registered_stock_20170331,office,9,9 Stage Carriages,273,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Kalyan,7,registered_stock_20170331,office,10,10 Contract Carriages,2686,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Kalyan,7,registered_stock_20170331,office,11,11 School Buses,478,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Kalyan,7,registered_stock_20170331,office,12,12 Pvt.Serv.Veh.,234,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Kalyan,7,registered_stock_20170331,office,13,13 Ambulances,467,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Kalyan,7,registered_stock_20170331,office,14,14 Arti. & Multi.Veh.,380,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Kalyan,7,registered_stock_20170331,office,15,15 Trucks & Lorries,10296,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Kalyan,7,registered_stock_20170331,office,16,16 Tankers,1205,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Kalyan,7,registered_stock_20170331,office,17,17 Del. Van(4 Wh.),9374,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Kalyan,7,registered_stock_20170331,office,18,18 Del. Van(3 wh.),15824,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Kalyan,7,registered_stock_20170331,office,19,19 Tractors,945,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Kalyan,7,registered_stock_20170331,office,20,20 Trailers,458,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Kalyan,7,registered_stock_20170331,office,21,21 Others.,731,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Kalyan,7,registered_stock_20170331,office,total_all_vehicles,Total,817329,True,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Vashi N.Mumbai,8,registered_stock_20170331,office,1,1 Motor Cycles,176871,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Vashi N.Mumbai,8,registered_stock_20170331,office,2,2 Scooters,11253,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Vashi N.Mumbai,8,registered_stock_20170331,office,3,3 Mopeds,5,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Vashi N.Mumbai,8,registered_stock_20170331,office,subtotal_two_wheelers,Total Two  wheelers,188129,True,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Vashi N.Mumbai,8,registered_stock_20170331,office,4,4 Motor Cars,105065,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Vashi N.Mumbai,8,registered_stock_20170331,office,5,5 Jeeps,4073,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Vashi N.Mumbai,8,registered_stock_20170331,office,6,6 Station Wagons,570,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Vashi N.Mumbai,8,registered_stock_20170331,office,7a,7(A) Taxi meter fitted,353,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Vashi N.Mumbai,8,registered_stock_20170331,office,7b,7(B) Taxi Tourist Cabs,12570,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Vashi N.Mumbai,8,registered_stock_20170331,office,8,8 Autorickshaws,17629,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Vashi N.Mumbai,8,registered_stock_20170331,office,9,9 Stage Carriages,277,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Vashi N.Mumbai,8,registered_stock_20170331,office,10,10 Contract Carriages,3579,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Vashi N.Mumbai,8,registered_stock_20170331,office,11,11 School Buses,780,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Vashi N.Mumbai,8,registered_stock_20170331,office,12,12 Pvt.Serv.Veh.,317,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Vashi N.Mumbai,8,registered_stock_20170331,office,13,13 Ambulances,251,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Vashi N.Mumbai,8,registered_stock_20170331,office,14,14 Arti. & Multi.Veh.,4686,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Vashi N.Mumbai,8,registered_stock_20170331,office,15,15 Trucks & Lorries,16176,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Vashi N.Mumbai,8,registered_stock_20170331,office,16,16 Tankers,4882,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Vashi N.Mumbai,8,registered_stock_20170331,office,17,17 Del. Van(4 Wh.),4640,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Vashi N.Mumbai,8,registered_stock_20170331,office,18,18 Del. Van(3 wh.),18142,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Vashi N.Mumbai,8,registered_stock_20170331,office,19,19 Tractors,31,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Vashi N.Mumbai,8,registered_stock_20170331,office,20,20 Trailers,2491,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Vashi N.Mumbai,8,registered_stock_20170331,office,21,21 Others.,245,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Vashi N.Mumbai,8,registered_stock_20170331,office,total_all_vehicles,Total,384886,True,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Vasai,9,registered_stock_20170331,office,1,1 Motor Cycles,190957,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Vasai,9,registered_stock_20170331,office,2,2 Scooters,49444,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Vasai,9,registered_stock_20170331,office,3,3 Mopeds,681,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Vasai,9,registered_stock_20170331,office,subtotal_two_wheelers,Total Two  wheelers,241082,True,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Vasai,9,registered_stock_20170331,office,4,4 Motor Cars,61984,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Vasai,9,registered_stock_20170331,office,5,5 Jeeps,116,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Vasai,9,registered_stock_20170331,office,6,6 Station Wagons,72,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Vasai,9,registered_stock_20170331,office,7a,7(A) Taxi meter fitted,29,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Vasai,9,registered_stock_20170331,office,7b,7(B) Taxi Tourist Cabs,4552,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Vasai,9,registered_stock_20170331,office,8,8 Autorickshaws,10203,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Vasai,9,registered_stock_20170331,office,9,9 Stage Carriages,791,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Vasai,9,registered_stock_20170331,office,10,10 Contract Carriages,1075,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Vasai,9,registered_stock_20170331,office,11,11 School Buses,173,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Vasai,9,registered_stock_20170331,office,12,12 Pvt.Serv.Veh.,57,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Vasai,9,registered_stock_20170331,office,13,13 Ambulances,257,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Vasai,9,registered_stock_20170331,office,14,14 Arti. & Multi.Veh.,57,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Vasai,9,registered_stock_20170331,office,15,15 Trucks & Lorries,3670,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Vasai,9,registered_stock_20170331,office,16,16 Tankers,157,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Vasai,9,registered_stock_20170331,office,17,17 Del. Van(4 Wh.),14311,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Vasai,9,registered_stock_20170331,office,18,18 Del. Van(3 wh.),1673,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Vasai,9,registered_stock_20170331,office,19,19 Tractors,156,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Vasai,9,registered_stock_20170331,office,20,20 Trailers,28,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Vasai,9,registered_stock_20170331,office,21,21 Others.,564,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Vasai,9,registered_stock_20170331,office,total_all_vehicles,Total,341007,True,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Thane Region,10,registered_stock_20170331,region,1,1 Motor Cycles,1695596,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Thane Region,10,registered_stock_20170331,region,2,2 Scooters,398852,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Thane Region,10,registered_stock_20170331,region,3,3 Mopeds,22264,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Thane Region,10,registered_stock_20170331,region,subtotal_two_wheelers,Total Two  wheelers,2116712,True,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Thane Region,10,registered_stock_20170331,region,4,4 Motor Cars,689095,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Thane Region,10,registered_stock_20170331,region,5,5 Jeeps,54087,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Thane Region,10,registered_stock_20170331,region,6,6 Station Wagons,6240,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Thane Region,10,registered_stock_20170331,region,7a,7(A) Taxi meter fitted,3467,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Thane Region,10,registered_stock_20170331,region,7b,7(B) Taxi Tourist Cabs,60888,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Thane Region,10,registered_stock_20170331,region,8,8 Autorickshaws,164762,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Thane Region,10,registered_stock_20170331,region,9,9 Stage Carriages,2391,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Thane Region,10,registered_stock_20170331,region,10,10 Contract Carriages,19464,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Thane Region,10,registered_stock_20170331,region,11,11 School Buses,2624,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Thane Region,10,registered_stock_20170331,region,12,12 Pvt.Serv.Veh.,2340,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Thane Region,10,registered_stock_20170331,region,13,13 Ambulances,2668,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Thane Region,10,registered_stock_20170331,region,14,14 Arti. & Multi.Veh.,15727,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Thane Region,10,registered_stock_20170331,region,15,15 Trucks & Lorries,103803,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Thane Region,10,registered_stock_20170331,region,16,16 Tankers,18502,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Thane Region,10,registered_stock_20170331,region,17,17 Del. Van(4 Wh.),98750,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Thane Region,10,registered_stock_20170331,region,18,18 Del. Van(3 wh.),92998,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Thane Region,10,registered_stock_20170331,region,19,19 Tractors,2738,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Thane Region,10,registered_stock_20170331,region,20,20 Trailers,11668,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Thane Region,10,registered_stock_20170331,region,21,21 Others.,4573,False,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Thane Region,10,registered_stock_20170331,region,total_all_vehicles,Total,3473497,True,59,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Panvel,1,registered_stock_20170331,office,1,1 Motor Cycles,169246,False,60,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Panvel,1,registered_stock_20170331,office,2,2 Scooters,11883,False,60,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Panvel,1,registered_stock_20170331,office,3,3 Mopeds,5,False,60,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Panvel,1,registered_stock_20170331,office,subtotal_two_wheelers,Total Two  wheelers,181134,True,60,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Panvel,1,registered_stock_20170331,office,4,4 Motor Cars,90150,False,60,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
