state_code,district_code,area_name,residence,age_years_or_band,persons_count,male_persons_count,female_persons_count,source,source_id,source_sha256,source_row,observation_year,status
27,517,District - Thane (21),Rural,44,20300,10406,9894,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2216,2011,historical_control_not_current_demand
27,517,District - Thane (21),Urban,44,90963,48762,42201,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2216,2011,historical_control_not_current_demand
27,517,District - Thane (21),Total,45,202611,106758,95853,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2217,2011,historical_control_not_current_demand
27,517,District - Thane (21),Rural,45,48565,24671,23894,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2217,2011,historical_control_not_current_demand
27,517,District - Thane (21),Urban,45,154046,82087,71959,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2217,2011,historical_control_not_current_demand
27,517,District - Thane (21),Total,46,118817,62960,55857,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2218,2011,historical_control_not_current_demand
27,517,District - Thane (21),Rural,46,23055,11829,11226,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2218,2011,historical_control_not_current_demand
27,517,District - Thane (21),Urban,46,95762,51131,44631,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2218,2011,historical_control_not_current_demand
27,517,District - Thane (21),Total,47,93362,49200,44162,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2219,2011,historical_control_not_current_demand
27,517,District - Thane (21),Rural,47,17385,8723,8662,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2219,2011,historical_control_not_current_demand
27,517,District - Thane (21),Urban,47,75977,40477,35500,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2219,2011,historical_control_not_current_demand
27,517,District - Thane (21),Total,48,109414,57500,51914,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2220,2011,historical_control_not_current_demand
27,517,District - Thane (21),Rural,48,23481,11593,11888,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2220,2011,historical_control_not_current_demand
27,517,District - Thane (21),Urban,48,85933,45907,40026,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2220,2011,historical_control_not_current_demand
27,517,District - Thane (21),Total,49,90419,49407,41012,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2221,2011,historical_control_not_current_demand
27,517,District - Thane (21),Rural,49,16521,8507,8014,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2221,2011,historical_control_not_current_demand
27,517,District - Thane (21),Urban,49,73898,40900,32998,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2221,2011,historical_control_not_current_demand
27,517,District - Thane (21),Total,50,167968,87813,80155,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2222,2011,historical_control_not_current_demand
27,517,District - Thane (21),Rural,50,42936,21161,21775,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2222,2011,historical_control_not_current_demand
27,517,District - Thane (21),Urban,50,125032,66652,58380,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2222,2011,historical_control_not_current_demand
27,517,District - Thane (21),Total,51,89240,49334,39906,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2223,2011,historical_control_not_current_demand
27,517,District - Thane (21),Rural,51,16793,8783,8010,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2223,2011,historical_control_not_current_demand
27,517,District - Thane (21),Urban,51,72447,40551,31896,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2223,2011,historical_control_not_current_demand
27,517,District - Thane (21),Total,52,83095,46015,37080,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2224,2011,historical_control_not_current_demand
27,517,District - Thane (21),Rural,52,17222,9024,8198,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2224,2011,historical_control_not_current_demand
27,517,District - Thane (21),Urban,52,65873,36991,28882,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2224,2011,historical_control_not_current_demand
27,517,District - Thane (21),Total,53,66530,36632,29898,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2225,2011,historical_control_not_current_demand
27,517,District - Thane (21),Rural,53,11812,6056,5756,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2225,2011,historical_control_not_current_demand
27,517,District - Thane (21),Urban,53,54718,30576,24142,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2225,2011,historical_control_not_current_demand
27,517,District - Thane (21),Total,54,77367,42190,35177,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2226,2011,historical_control_not_current_demand
27,517,District - Thane (21),Rural,54,13564,7076,6488,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2226,2011,historical_control_not_current_demand
27,517,District - Thane (21),Urban,54,63803,35114,28689,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2226,2011,historical_control_not_current_demand
27,517,District - Thane (21),Total,55,121497,62294,59203,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2227,2011,historical_control_not_current_demand
27,517,District - Thane (21),Rural,55,31863,15393,16470,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2227,2011,historical_control_not_current_demand
27,517,District - Thane (21),Urban,55,89634,46901,42733,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2227,2011,historical_control_not_current_demand
27,517,District - Thane (21),Total,56,73933,40283,33650,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2228,2011,historical_control_not_current_demand
27,517,District - Thane (21),Rural,56,15013,7750,7263,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2228,2011,historical_control_not_current_demand
27,517,District - Thane (21),Urban,56,58920,32533,26387,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2228,2011,historical_control_not_current_demand
27,517,District - Thane (21),Total,57,53921,29976,23945,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2229,2011,historical_control_not_current_demand
27,517,District - Thane (21),Rural,57,9803,5157,4646,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2229,2011,historical_control_not_current_demand
27,517,District - Thane (21),Urban,57,44118,24819,19299,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2229,2011,historical_control_not_current_demand
27,517,District - Thane (21),Total,58,63064,34461,28603,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2230,2011,historical_control_not_current_demand
27,517,District - Thane (21),Rural,58,12986,6433,6553,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2230,2011,historical_control_not_current_demand
27,517,District - Thane (21),Urban,58,50078,28028,22050,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2230,2011,historical_control_not_current_demand
27,517,District - Thane (21),Total,59,53808,29601,24207,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2231,2011,historical_control_not_current_demand
27,517,District - Thane (21),Rural,59,9516,4831,4685,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2231,2011,historical_control_not_current_demand
27,517,District - Thane (21),Urban,59,44292,24770,19522,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2231,2011,historical_control_not_current_demand
27,517,District - Thane (21),Total,60,111681,54776,56905,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2232,2011,historical_control_not_current_demand
27,517,District - Thane (21),Rural,60,31627,14172,17455,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2232,2011,historical_control_not_current_demand
27,517,District - Thane (21),Urban,60,80054,40604,39450,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2232,2011,historical_control_not_current_demand
27,517,District - Thane (21),Total,61,53807,28377,25430,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2233,2011,historical_control_not_current_demand
27,517,District - Thane (21),Rural,61,11056,5255,5801,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2233,2011,historical_control_not_current_demand
27,517,District - Thane (21),Urban,61,42751,23122,19629,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2233,2011,historical_control_not_current_demand
27,517,District - Thane (21),Total,62,46546,25128,21418,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2234,2011,historical_control_not_current_demand
27,517,District - Thane (21),Rural,62,10676,5299,5377,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2234,2011,historical_control_not_current_demand
27,517,District - Thane (21),Urban,62,35870,19829,16041,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2234,2011,historical_control_not_current_demand
27,517,District - Thane (21),Total,63,39336,21817,17519,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2235,2011,historical_control_not_current_demand
27,517,District - Thane (21),Rural,63,7112,3566,3546,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2235,2011,historical_control_not_current_demand
27,517,District - Thane (21),Urban,63,32224,18251,13973,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2235,2011,historical_control_not_current_demand
27,517,District - Thane (21),Total,64,36395,19468,16927,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2236,2011,historical_control_not_current_demand
27,517,District - Thane (21),Rural,64,7068,3415,3653,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2236,2011,historical_control_not_current_demand
27,517,District - Thane (21),Urban,64,29327,16053,13274,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2236,2011,historical_control_not_current_demand
27,517,District - Thane (21),Total,65,74228,34357,39871,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2237,2011,historical_control_not_current_demand
27,517,District - Thane (21),Rural,65,23666,10185,13481,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2237,2011,historical_control_not_current_demand
27,517,District - Thane (21),Urban,65,50562,24172,26390,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2237,2011,historical_control_not_current_demand
27,517,District - Thane (21),Total,66,35945,18070,17875,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2238,2011,historical_control_not_current_demand
27,517,District - Thane (21),Rural,66,8471,3768,4703,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2238,2011,historical_control_not_current_demand
27,517,District - Thane (21),Urban,66,27474,14302,13172,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2238,2011,historical_control_not_current_demand
27,517,District - Thane (21),Total,67,24103,13088,11015,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2239,2011,historical_control_not_current_demand
27,517,District - Thane (21),Rural,67,4925,2333,2592,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2239,2011,historical_control_not_current_demand
27,517,District - Thane (21),Urban,67,19178,10755,8423,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2239,2011,historical_control_not_current_demand
27,517,District - Thane (21),Total,68,26829,14183,12646,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2240,2011,historical_control_not_current_demand
27,517,District - Thane (21),Rural,68,6094,2848,3246,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2240,2011,historical_control_not_current_demand
27,517,District - Thane (21),Urban,68,20735,11335,9400,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2240,2011,historical_control_not_current_demand
27,517,District - Thane (21),Total,69,22862,11852,11010,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2241,2011,historical_control_not_current_demand
27,517,District - Thane (21),Rural,69,4663,2132,2531,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2241,2011,historical_control_not_current_demand
27,517,District - Thane (21),Urban,69,18199,9720,8479,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2241,2011,historical_control_not_current_demand
27,517,District - Thane (21),Total,70,53331,23657,29674,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2242,2011,historical_control_not_current_demand
27,517,District - Thane (21),Rural,70,17002,7119,9883,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2242,2011,historical_control_not_current_demand
27,517,District - Thane (21),Urban,70,36329,16538,19791,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2242,2011,historical_control_not_current_demand
27,517,District - Thane (21),Total,71,23022,11706,11316,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2243,2011,historical_control_not_current_demand
27,517,District - Thane (21),Rural,71,5192,2336,2856,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2243,2011,historical_control_not_current_demand
27,517,District - Thane (21),Urban,71,17830,9370,8460,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2243,2011,historical_control_not_current_demand
27,517,District - Thane (21),Total,72,17363,9086,8277,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2244,2011,historical_control_not_current_demand
27,517,District - Thane (21),Rural,72,4173,1942,2231,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2244,2011,historical_control_not_current_demand
27,517,District - Thane (21),Urban,72,13190,7144,6046,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2244,2011,historical_control_not_current_demand
27,517,District - Thane (21),Total,73,12310,6774,5536,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2245,2011,historical_control_not_current_demand
