source,source_id,source_sha256,source_pdf_page,reference_date_basis,publisher_citation_year,state_name,district_name_as_printed,district_number_within_report_state,boundary_year,status,reference_year,age_label,male_persons_count,female_persons_count
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1048,01 March,2022,Maharashtra,Buldana,04,2011,published_district_projection_not_observed_current_population,2027,50-54,79088,75131
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1048,01 March,2022,Maharashtra,Buldana,04,2011,published_district_projection_not_observed_current_population,2028,50-54,79601,75601
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1048,01 March,2022,Maharashtra,Buldana,04,2011,published_district_projection_not_observed_current_population,2029,50-54,80112,76071
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1048,01 March,2022,Maharashtra,Buldana,04,2011,published_district_projection_not_observed_current_population,2030,50-54,80625,76541
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1048,01 March,2022,Maharashtra,Buldana,04,2011,published_district_projection_not_observed_current_population,2031,50-54,81136,77010
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1048,01 March,2022,Maharashtra,Buldana,04,2011,published_district_projection_not_observed_current_population,2027,55-59,63411,57974
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1048,01 March,2022,Maharashtra,Buldana,04,2011,published_district_projection_not_observed_current_population,2028,55-59,63822,58336
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1048,01 March,2022,Maharashtra,Buldana,04,2011,published_district_projection_not_observed_current_population,2029,55-59,64232,58700
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1048,01 March,2022,Maharashtra,Buldana,04,2011,published_district_projection_not_observed_current_population,2030,55-59,64643,59062
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1048,01 March,2022,Maharashtra,Buldana,04,2011,published_district_projection_not_observed_current_population,2031,55-59,65053,59424
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1048,01 March,2022,Maharashtra,Buldana,04,2011,published_district_projection_not_observed_current_population,2027,60-64,50064,53376
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1048,01 March,2022,Maharashtra,Buldana,04,2011,published_district_projection_not_observed_current_population,2028,60-64,50388,53710
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1048,01 March,2022,Maharashtra,Buldana,04,2011,published_district_projection_not_observed_current_population,2029,60-64,50712,54044
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1048,01 March,2022,Maharashtra,Buldana,04,2011,published_district_projection_not_observed_current_population,2030,60-64,51036,54378
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1048,01 March,2022,Maharashtra,Buldana,04,2011,published_district_projection_not_observed_current_population,2031,60-64,51360,54711
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1048,01 March,2022,Maharashtra,Buldana,04,2011,published_district_projection_not_observed_current_population,2027,65-69,41316,50982
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1048,01 March,2022,Maharashtra,Buldana,04,2011,published_district_projection_not_observed_current_population,2028,65-69,41584,51300
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1048,01 March,2022,Maharashtra,Buldana,04,2011,published_district_projection_not_observed_current_population,2029,65-69,41851,51620
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1048,01 March,2022,Maharashtra,Buldana,04,2011,published_district_projection_not_observed_current_population,2030,65-69,42119,51939
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1048,01 March,2022,Maharashtra,Buldana,04,2011,published_district_projection_not_observed_current_population,2031,65-69,42386,52257
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1048,01 March,2022,Maharashtra,Buldana,04,2011,published_district_projection_not_observed_current_population,2027,70-74,31927,39111
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1048,01 March,2022,Maharashtra,Buldana,04,2011,published_district_projection_not_observed_current_population,2028,70-74,32134,39355
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1048,01 March,2022,Maharashtra,Buldana,04,2011,published_district_projection_not_observed_current_population,2029,70-74,32341,39600
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1048,01 March,2022,Maharashtra,Buldana,04,2011,published_district_projection_not_observed_current_population,2030,70-74,32548,39845
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1048,01 March,2022,Maharashtra,Buldana,04,2011,published_district_projection_not_observed_current_population,2031,70-74,32754,40089
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1048,01 March,2022,Maharashtra,Buldana,04,2011,published_district_projection_not_observed_current_population,2027,75-79,19230,21578
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1048,01 March,2022,Maharashtra,Buldana,04,2011,published_district_projection_not_observed_current_population,2028,75-79,19354,21713
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1048,01 March,2022,Maharashtra,Buldana,04,2011,published_district_projection_not_observed_current_population,2029,75-79,19479,21848
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1048,01 March,2022,Maharashtra,Buldana,04,2011,published_district_projection_not_observed_current_population,2030,75-79,19603,21983
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1048,01 March,2022,Maharashtra,Buldana,04,2011,published_district_projection_not_observed_current_population,2031,75-79,19728,22118
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1048,01 March,2022,Maharashtra,Buldana,04,2011,published_district_projection_not_observed_current_population,2027,80+,16906,19588
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1048,01 March,2022,Maharashtra,Buldana,04,2011,published_district_projection_not_observed_current_population,2028,80+,17016,19710
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1048,01 March,2022,Maharashtra,Buldana,04,2011,published_district_projection_not_observed_current_population,2029,80+,17125,19833
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1048,01 March,2022,Maharashtra,Buldana,04,2011,published_district_projection_not_observed_current_population,2030,80+,17235,19956
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1048,01 March,2022,Maharashtra,Buldana,04,2011,published_district_projection_not_observed_current_population,2031,80+,17344,20078
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1049,01 March,2022,Maharashtra,Akola,05,2011,published_district_projection_not_observed_current_population,2012,All ages,939206,887402
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1049,01 March,2022,Maharashtra,Akola,05,2011,published_district_projection_not_observed_current_population,2013,All ages,946001,893140
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1049,01 March,2022,Maharashtra,Akola,05,2011,published_district_projection_not_observed_current_population,2014,All ages,952687,898796
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1049,01 March,2022,Maharashtra,Akola,05,2011,published_district_projection_not_observed_current_population,2015,All ages,959281,904370
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1049,01 March,2022,Maharashtra,Akola,05,2011,published_district_projection_not_observed_current_population,2016,All ages,965781,909880
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1049,01 March,2022,Maharashtra,Akola,05,2011,published_district_projection_not_observed_current_population,2012,0,16208,15061
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1049,01 March,2022,Maharashtra,Akola,05,2011,published_district_projection_not_observed_current_population,2013,0,15844,14683
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1049,01 March,2022,Maharashtra,Akola,05,2011,published_district_projection_not_observed_current_population,2014,0,15472,14298
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1049,01 March,2022,Maharashtra,Akola,05,2011,published_district_projection_not_observed_current_population,2015,0,15091,13905
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1049,01 March,2022,Maharashtra,Akola,05,2011,published_district_projection_not_observed_current_population,2016,0,14702,13506
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1049,01 March,2022,Maharashtra,Akola,05,2011,published_district_projection_not_observed_current_population,2012,1,15553,14282
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1049,01 March,2022,Maharashtra,Akola,05,2011,published_district_projection_not_observed_current_population,2013,1,15287,13980
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1049,01 March,2022,Maharashtra,Akola,05,2011,published_district_projection_not_observed_current_population,2014,1,15013,13671
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1049,01 March,2022,Maharashtra,Akola,05,2011,published_district_projection_not_observed_current_population,2015,1,14732,13357
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1049,01 March,2022,Maharashtra,Akola,05,2011,published_district_projection_not_observed_current_population,2016,1,14444,13037
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1049,01 March,2022,Maharashtra,Akola,05,2011,published_district_projection_not_observed_current_population,2012,2,15159,13798
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1049,01 March,2022,Maharashtra,Akola,05,2011,published_district_projection_not_observed_current_population,2013,2,14956,13546
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1049,01 March,2022,Maharashtra,Akola,05,2011,published_district_projection_not_observed_current_population,2014,2,14747,13288
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1049,01 March,2022,Maharashtra,Akola,05,2011,published_district_projection_not_observed_current_population,2015,2,14532,13024
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1049,01 March,2022,Maharashtra,Akola,05,2011,published_district_projection_not_observed_current_population,2016,2,14311,12756
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1049,01 March,2022,Maharashtra,Akola,05,2011,published_district_projection_not_observed_current_population,2012,3,14992,13576
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1049,01 March,2022,Maharashtra,Akola,05,2011,published_district_projection_not_observed_current_population,2013,3,14825,13350
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1049,01 March,2022,Maharashtra,Akola,05,2011,published_district_projection_not_observed_current_population,2014,3,14652,13119
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1049,01 March,2022,Maharashtra,Akola,05,2011,published_district_projection_not_observed_current_population,2015,3,14474,12884
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1049,01 March,2022,Maharashtra,Akola,05,2011,published_district_projection_not_observed_current_population,2016,3,14290,12643
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1049,01 March,2022,Maharashtra,Akola,05,2011,published_district_projection_not_observed_current_population,2012,4,15023,13578
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1049,01 March,2022,Maharashtra,Akola,05,2011,published_district_projection_not_observed_current_population,2013,4,14868,13361
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1049,01 March,2022,Maharashtra,Akola,05,2011,published_district_projection_not_observed_current_population,2014,4,14707,13139
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1049,01 March,2022,Maharashtra,Akola,05,2011,published_district_projection_not_observed_current_population,2015,4,14541,12911
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1049,01 March,2022,Maharashtra,Akola,05,2011,published_district_projection_not_observed_current_population,2016,4,14370,12679
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1049,01 March,2022,Maharashtra,Akola,05,2011,published_district_projection_not_observed_current_population,2012,5,15220,13770
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1049,01 March,2022,Maharashtra,Akola,05,2011,published_district_projection_not_observed_current_population,2013,5,15058,13546
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1049,01 March,2022,Maharashtra,Akola,05,2011,published_district_projection_not_observed_current_population,2014,5,14890,13318
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1049,01 March,2022,Maharashtra,Akola,05,2011,published_district_projection_not_observed_current_population,2015,5,14716,13084
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1049,01 March,2022,Maharashtra,Akola,05,2011,published_district_projection_not_observed_current_population,2016,5,14538,12846
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1049,01 March,2022,Maharashtra,Akola,05,2011,published_district_projection_not_observed_current_population,2012,6,15552,14115
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1049,01 March,2022,Maharashtra,Akola,05,2011,published_district_projection_not_observed_current_population,2013,6,15368,13875
