geography_id,district_code,subdistrict_code,level,name,tier,rule,evidence,persons_count,households_count
27:517:04158:551637:0000:000000,517,04158,VILLAGE,Raipur,external,external,"in the four districts, named by no MMR list",2782,570
27:517:04158:551638:0000:000000,517,04158,VILLAGE,Modgaon,external,external,"in the four districts, named by no MMR list",5360,1057
27:517:04158:551639:0000:000000,517,04158,VILLAGE,Halapada,external,external,"in the four districts, named by no MMR list",3582,663
27:517:04158:551640:0000:000000,517,04158,VILLAGE,Dhundalwadi,external,external,"in the four districts, named by no MMR list",2059,365
27:517:04158:551641:0000:000000,517,04158,VILLAGE,Pardi,external,external,"in the four districts, named by no MMR list",632,50
27:517:04158:551642:0000:000000,517,04158,VILLAGE,Bramhanwadi,external,external,"in the four districts, named by no MMR list",871,158
27:517:04158:551643:0000:000000,517,04158,VILLAGE,Bahare,external,external,"in the four districts, named by no MMR list",2294,442
27:517:04158:551644:0000:000000,517,04158,VILLAGE,Ghadane,external,external,"in the four districts, named by no MMR list",1202,234
27:517:04158:551645:0000:000000,517,04158,VILLAGE,Jingaon,external,external,"in the four districts, named by no MMR list",1493,274
27:517:04158:551646:0000:000000,517,04158,VILLAGE,Gangangaon,external,external,"in the four districts, named by no MMR list",3224,561
27:517:04158:551647:0000:000000,517,04158,VILLAGE,Bodgaon,external,external,"in the four districts, named by no MMR list",495,104
27:517:04158:551648:0000:000000,517,04158,VILLAGE,Nagzari,external,external,"in the four districts, named by no MMR list",3720,668
27:517:04158:551649:0000:000000,517,04158,VILLAGE,Talothe,external,external,"in the four districts, named by no MMR list",529,142
27:517:04158:551650:0000:000000,517,04158,VILLAGE,Punjave,external,external,"in the four districts, named by no MMR list",467,83
27:517:04158:551651:0000:000000,517,04158,VILLAGE,Sasvand,external,external,"in the four districts, named by no MMR list",266,52
27:517:04158:551652:0000:000000,517,04158,VILLAGE,Chinchale,external,external,"in the four districts, named by no MMR list",1449,296
27:517:04158:551653:0000:000000,517,04158,VILLAGE,Ambivali Tarf Bahare,external,external,"in the four districts, named by no MMR list",2055,401
27:517:04158:551654:0000:000000,517,04158,VILLAGE,Pandhartaragaon,external,external,"in the four districts, named by no MMR list",1230,252
27:517:04158:551655:0000:000000,517,04158,VILLAGE,Karanjvira,external,external,"in the four districts, named by no MMR list",1213,251
27:517:04158:551656:0000:000000,517,04158,VILLAGE,Shisne,external,external,"in the four districts, named by no MMR list",1910,442
27:517:04158:551657:0000:000000,517,04158,VILLAGE,Ashte,external,external,"in the four districts, named by no MMR list",1075,245
27:517:04158:551658:0000:000000,517,04158,VILLAGE,Naruli,external,external,"in the four districts, named by no MMR list",1398,263
27:517:04158:551659:0000:000000,517,04158,VILLAGE,Saiwan,external,external,"in the four districts, named by no MMR list",2266,419
27:517:04158:551660:0000:000000,517,04158,VILLAGE,Chalani,external,external,"in the four districts, named by no MMR list",3313,552
27:517:04158:551661:0000:000000,517,04158,VILLAGE,Gangodi,external,external,"in the four districts, named by no MMR list",1363,288
27:517:04158:551662:0000:000000,517,04158,VILLAGE,Bandhghar,external,external,"in the four districts, named by no MMR list",1103,255
27:517:04158:551663:0000:000000,517,04158,VILLAGE,Nimbapur,external,external,"in the four districts, named by no MMR list",1903,370
27:517:04158:551664:0000:000000,517,04158,VILLAGE,Phanaswadi,external,external,"in the four districts, named by no MMR list",1032,227
27:517:04158:551665:0000:000000,517,04158,VILLAGE,Shensari,external,external,"in the four districts, named by no MMR list",2001,378
27:517:04158:551666:0000:000000,517,04158,VILLAGE,Bapugaon,external,external,"in the four districts, named by no MMR list",1780,272
27:517:04158:551667:0000:000000,517,04158,VILLAGE,Pavan,external,external,"in the four districts, named by no MMR list",1450,251
27:517:04158:551668:0000:000000,517,04158,VILLAGE,Chari Tarf Jamshet,external,external,"in the four districts, named by no MMR list",464,125
27:517:04158:551669:0000:000000,517,04158,VILLAGE,Dharampur,external,external,"in the four districts, named by no MMR list",1818,372
27:517:04158:551670:0000:000000,517,04158,VILLAGE,Manipur,external,external,"in the four districts, named by no MMR list",1458,293
27:517:04158:551671:0000:000000,517,04158,VILLAGE,Devgaon,external,external,"in the four districts, named by no MMR list",1547,285
27:517:04158:551672:0000:000000,517,04158,VILLAGE,Somanath,external,external,"in the four districts, named by no MMR list",1940,336
27:517:04158:551673:0000:000000,517,04158,VILLAGE,Ganeshbag,external,external,"in the four districts, named by no MMR list",1365,226
27:517:04158:551674:0000:000000,517,04158,VILLAGE,Dahigaon,external,external,"in the four districts, named by no MMR list",655,179
27:517:04158:551675:0000:000000,517,04158,VILLAGE,Deur,external,external,"in the four districts, named by no MMR list",1114,214
27:517:04158:551676:0000:000000,517,04158,VILLAGE,Dhaniwari,external,external,"in the four districts, named by no MMR list",1390,303
27:517:04158:551677:0000:000000,517,04158,VILLAGE,Osarvira,external,external,"in the four districts, named by no MMR list",1494,403
27:517:04158:551678:0000:000000,517,04158,VILLAGE,Kandarwadi,external,external,"in the four districts, named by no MMR list",1965,335
27:517:04158:551679:0000:000000,517,04158,VILLAGE,Dahyale,external,external,"in the four districts, named by no MMR list",1348,267
27:517:04158:551680:0000:000000,517,04158,VILLAGE,Khaniv,external,external,"in the four districts, named by no MMR list",1514,287
27:517:04158:551681:0000:000000,517,04158,VILLAGE,Sonale,external,external,"in the four districts, named by no MMR list",905,168
27:517:04158:551682:0000:000000,517,04158,VILLAGE,Vivalvedhe,external,external,"in the four districts, named by no MMR list",1754,308
27:517:04158:551683:0000:000000,517,04158,VILLAGE,Awadhani,external,external,"in the four districts, named by no MMR list",2137,342
27:517:04158:551684:0000:000000,517,04158,VILLAGE,Navnath,external,external,"in the four districts, named by no MMR list",1751,354
27:517:04158:551685:0000:000000,517,04158,VILLAGE,Ganjad,external,external,"in the four districts, named by no MMR list",1966,367
27:517:04158:551686:0000:000000,517,04158,VILLAGE,Chandwad,external,external,"in the four districts, named by no MMR list",1282,243
27:517:04158:551687:0000:000000,517,04158,VILLAGE,Raitali,external,external,"in the four districts, named by no MMR list",2178,368
27:517:04158:551688:0000:000000,517,04158,VILLAGE,Shelti,external,external,"in the four districts, named by no MMR list",154,42
27:517:04158:551689:0000:000000,517,04158,VILLAGE,Pimpalshet Kh.,external,external,"in the four districts, named by no MMR list",606,128
27:517:04158:551690:0000:000000,517,04158,VILLAGE,Vadhane,external,external,"in the four districts, named by no MMR list",1357,255
27:517:04158:551691:0000:000000,517,04158,VILLAGE,Ranshet,external,external,"in the four districts, named by no MMR list",2173,386
27:517:04158:551692:0000:000000,517,04158,VILLAGE,Charoti,external,external,"in the four districts, named by no MMR list",4520,920
27:517:04158:551693:0000:000000,517,04158,VILLAGE,Vaghadi,external,external,"in the four districts, named by no MMR list",1560,295
27:517:04158:551694:0000:000000,517,04158,VILLAGE,Suryanagar,external,external,"in the four districts, named by no MMR list",786,112
27:517:04158:551695:0000:000000,517,04158,VILLAGE,Varoti,external,external,"in the four districts, named by no MMR list",1365,270
27:517:04158:551696:0000:000000,517,04158,VILLAGE,Kasa Kh.,external,external,"in the four districts, named by no MMR list",1872,378
27:517:04158:551697:0000:000000,517,04158,VILLAGE,Bhisenagar,external,external,"in the four districts, named by no MMR list",3693,818
27:517:04158:551698:0000:000000,517,04158,VILLAGE,Sarani,external,external,"in the four districts, named by no MMR list",1613,298
27:517:04158:551699:0000:000000,517,04158,VILLAGE,Nikane,external,external,"in the four districts, named by no MMR list",1975,370
27:517:04158:551700:0000:000000,517,04158,VILLAGE,Rankol,external,external,"in the four districts, named by no MMR list",2917,559
27:517:04158:551701:0000:000000,517,04158,VILLAGE,Dabhon,external,external,"in the four districts, named by no MMR list",3444,670
27:517:04158:551702:0000:000000,517,04158,VILLAGE,Ambiste,external,external,"in the four districts, named by no MMR list",632,136
27:517:04158:551703:0000:000000,517,04158,VILLAGE,Saye,external,external,"in the four districts, named by no MMR list",999,209
27:517:04158:551704:0000:000000,517,04158,VILLAGE,Urse,external,external,"in the four districts, named by no MMR list",1095,225
27:517:04158:551705:0000:000000,517,04158,VILLAGE,Mhasad,external,external,"in the four districts, named by no MMR list",422,74
27:517:04158:551706:0000:000000,517,04158,VILLAGE,Ambivali,external,external,"in the four districts, named by no MMR list",798,159
27:517:04158:551707:0000:000000,517,04158,VILLAGE,Nikavali,external,external,"in the four districts, named by no MMR list",524,108
27:517:04158:551708:0000:000000,517,04158,VILLAGE,Bharad,external,external,"in the four districts, named by no MMR list",1859,399
27:517:04158:551709:0000:000000,517,04158,VILLAGE,Ghol,external,external,"in the four districts, named by no MMR list",1655,312
27:517:04158:551710:0000:000000,517,04158,VILLAGE,Tawa,external,external,"in the four districts, named by no MMR list",1905,289
27:517:04158:551711:0000:000000,517,04158,VILLAGE,Kolhan,external,external,"in the four districts, named by no MMR list",693,122
27:517:04158:551712:0000:000000,517,04158,VILLAGE,Dhamatane,external,external,"in the four districts, named by no MMR list",1331,285
27:517:04158:551713:0000:000000,517,04158,VILLAGE,Peth,external,external,"in the four districts, named by no MMR list",734,160
27:517:04158:551714:0000:000000,517,04158,VILLAGE,Dhakti Dahanu,external,external,"in the four districts, named by no MMR list",4903,1079
27:517:04158:551715:0000:000000,517,04158,VILLAGE,Tadiyale,external,external,"in the four districts, named by no MMR list",1062,230
27:517:04158:551716:0000:000000,517,04158,VILLAGE,Dhumket,external,external,"in the four districts, named by no MMR list",2097,427
27:517:04158:551717:0000:000000,517,04158,VILLAGE,Pokharan,external,external,"in the four districts, named by no MMR list",622,165
27:517:04158:551718:0000:000000,517,04158,VILLAGE,Gungavada,external,external,"in the four districts, named by no MMR list",1328,303
27:517:04158:551719:0000:000000,517,04158,VILLAGE,Bade Pokharan,external,external,"in the four districts, named by no MMR list",1686,378
27:517:04158:551720:0000:000000,517,04158,VILLAGE,Chandigaon,external,external,"in the four districts, named by no MMR list",1293,302
27:517:04158:551721:0000:000000,517,04158,VILLAGE,Ambistewadi,external,external,"in the four districts, named by no MMR list",1310,248
27:517:04158:551722:0000:000000,517,04158,VILLAGE,Vandhavan,external,external,"in the four districts, named by no MMR list",1278,296
27:517:04158:551723:0000:000000,517,04158,VILLAGE,Varor,external,external,"in the four districts, named by no MMR list",2810,678
27:517:04158:551724:0000:000000,517,04158,VILLAGE,Vasgaon,external,external,"in the four districts, named by no MMR list",2115,437
27:517:04158:551725:0000:000000,517,04158,VILLAGE,Motgaon,external,external,"in the four districts, named by no MMR list",1199,265
27:517:04158:551726:0000:000000,517,04158,VILLAGE,Vadade,external,external,"in the four districts, named by no MMR list",458,103
27:517:04158:551727:0000:000000,517,04158,VILLAGE,Osarwadi,external,external,"in the four districts, named by no MMR list",1112,267
27:517:04158:551728:0000:000000,517,04158,VILLAGE,Tanashi,external,external,"in the four districts, named by no MMR list",1053,255
27:517:04158:551729:0000:000000,517,04158,VILLAGE,Dedale,external,external,"in the four districts, named by no MMR list",1109,278
27:517:04158:551730:0000:000000,517,04158,VILLAGE,Bavade,external,external,"in the four districts, named by no MMR list",1523,363
27:517:04158:551731:0000:000000,517,04158,VILLAGE,Asangaon Bk.,external,external,"in the four districts, named by no MMR list",1666,373
27:517:04158:551732:0000:000000,517,04158,VILLAGE,Asangaon,external,external,"in the four districts, named by no MMR list",1333,321
27:517:04158:551733:0000:000000,517,04158,VILLAGE,Kapshi,external,external,"in the four districts, named by no MMR list",1439,324
27:517:04158:551734:0000:000000,517,04158,VILLAGE,Sakhare,external,external,"in the four districts, named by no MMR list",3354,578
27:517:04158:551735:0000:000000,517,04158,VILLAGE,Aine,external,external,"in the four districts, named by no MMR list",1355,272
27:517:04158:551736:0000:000000,517,04158,VILLAGE,Gowane,external,external,"in the four districts, named by no MMR list",2051,418
27:517:04158:551737:0000:000000,517,04158,VILLAGE,Dabhale,external,external,"in the four districts, named by no MMR list",1328,259
27:517:04158:551738:0000:000000,517,04158,VILLAGE,Khambale,external,external,"in the four districts, named by no MMR list",1104,205
27:517:04158:551739:0000:000000,517,04158,VILLAGE,Vangaon,external,external,"in the four districts, named by no MMR list",7649,1645
27:517:04158:551740:0000:000000,517,04158,VILLAGE,Kolavali,external,external,"in the four districts, named by no MMR list",2048,486
27:517:04158:551741:0000:000000,517,04158,VILLAGE,Vire,external,external,"in the four districts, named by no MMR list",488,100
27:517:04158:551742:0000:000000,517,04158,VILLAGE,Vanai,external,external,"in the four districts, named by no MMR list",2953,602
27:517:04158:551743:0000:000000,517,04158,VILLAGE,Chandranagar,external,external,"in the four districts, named by no MMR list",2039,394
27:517:04158:551744:0000:000000,517,04158,VILLAGE,Bhavadi,external,external,"in the four districts, named by no MMR list",201,56
27:517:04158:551745:0000:000000,517,04158,VILLAGE,Kosesari,external,external,"in the four districts, named by no MMR list",1092,216
27:517:04158:551746:0000:000000,517,04158,VILLAGE,Veti,external,external,"in the four districts, named by no MMR list",2796,520
27:517:04158:551747:0000:000000,517,04158,VILLAGE,Murbad,external,external,"in the four districts, named by no MMR list",3004,532
27:517:04158:551748:0000:000000,517,04158,VILLAGE,Vangarje,external,external,"in the four districts, named by no MMR list",2702,527
27:517:04158:551749:0000:000000,517,04158,VILLAGE,Pimpalshet Bk.,external,external,"in the four districts, named by no MMR list",1515,274
27:517:04158:802782:0001:000000,517,04158,WARD,Dahanu (M Cl) WARD NO.-0001,external,external,"in the four districts, named by no MMR list",1576,341
27:517:04158:802782:0002:000000,517,04158,WARD,Dahanu (M Cl) WARD NO.-0002,external,external,"in the four districts, named by no MMR list",1870,441
27:517:04158:802782:0003:000000,517,04158,WARD,Dahanu (M Cl) WARD NO.-0003,external,external,"in the four districts, named by no MMR list",2468,561
27:517:04158:802782:0004:000000,517,04158,WARD,Dahanu (M Cl) WARD NO.-0004,external,external,"in the four districts, named by no MMR list",4451,929
27:517:04158:802782:0005:000000,517,04158,WARD,Dahanu (M Cl) WARD NO.-0005,external,external,"in the four districts, named by no MMR list",1244,287
27:517:04158:802782:0006:000000,517,04158,WARD,Dahanu (M Cl) WARD NO.-0006,external,external,"in the four districts, named by no MMR list",1937,437
27:517:04158:802782:0007:000000,517,04158,WARD,Dahanu (M Cl) WARD NO.-0007,external,external,"in the four districts, named by no MMR list",1592,339
27:517:04158:802782:0008:000000,517,04158,WARD,Dahanu (M Cl) WARD NO.-0008,external,external,"in the four districts, named by no MMR list",1755,376
27:517:04158:802782:0009:000000,517,04158,WARD,Dahanu (M Cl) WARD NO.-0009,external,external,"in the four districts, named by no MMR list",1620,365
27:517:04158:802782:0010:000000,517,04158,WARD,Dahanu (M Cl) WARD NO.-0010,external,external,"in the four districts, named by no MMR list",2224,513
27:517:04158:802782:0011:000000,517,04158,WARD,Dahanu (M Cl) WARD NO.-0011,external,external,"in the four districts, named by no MMR list",2711,654
