location_id,purpose,district_code,attraction_layer,nres_volume_m3,total_volume_m3,attraction_weight,radius_m,source
osm_node_6924349886,shopping,518,total,43030,917304,917304,300,derived
osm_node_6924349985,work,518,nres,46967,705695,2.20342e-05,300,derived
osm_node_6924350385,work,518,nres,46967,705695,2.20342e-05,300,derived
osm_node_6924350385,shopping,518,total,46967,705695,705695,300,derived
osm_node_6924350485,work,518,nres,46967,705695,2.20342e-05,300,derived
osm_node_6924350485,shopping,518,total,46967,705695,705695,300,derived
osm_node_6924350486,work,518,nres,46967,705695,2.20342e-05,300,derived
osm_node_6924350486,shopping,518,total,46967,705695,705695,300,derived
osm_node_6924350487,work,518,nres,46967,705695,2.20342e-05,300,derived
osm_node_6924350487,shopping,518,total,46967,705695,705695,300,derived
osm_node_6924363885,work,518,nres,43030,917304,2.23202e-05,300,derived
osm_node_6924363885,shopping,518,total,43030,917304,917304,300,derived
osm_node_6924363886,work,518,nres,43030,917304,2.23202e-05,300,derived
osm_node_6924363886,shopping,518,total,43030,917304,917304,300,derived
osm_node_6924363887,work,518,nres,43030,917304,2.23202e-05,300,derived
osm_node_6924363887,shopping,518,total,43030,917304,917304,300,derived
osm_node_6939002104,leisure,518,total,0,1538142,1.53814e+06,300,derived
osm_node_6939391584,leisure,520,total,58447,1456356,1.45636e+06,300,derived
osm_node_6953340791,leisure,518,total,0,1652247,1.65225e+06,300,derived
osm_node_6953340792,social,518,total,0,1932283,1.93228e+06,300,derived
osm_node_695630140,social,518,total,316432,1123650,1.12365e+06,300,derived
osm_node_6956579686,work,518,nres,36049,1890978,2.75416e-05,300,derived
osm_node_6957213160,work,518,nres,2386,1606802,1.34948e-05,300,derived
osm_node_6957213160,leisure,518,total,2386,1606802,1.6068e+06,300,derived
osm_node_6960777256,work,518,nres,23152,1912735,2.31891e-05,300,derived
osm_node_6960777256,leisure,518,total,23152,1912735,1.91274e+06,300,derived
osm_node_6965624162,work,519,nres,177801,1661950,7.58258e-05,300,derived
osm_node_6965624162,leisure,519,total,177801,1661950,1.66195e+06,300,derived
osm_node_6970453400,work,517,nres,0,333925,2.64197e-06,300,derived
osm_node_6975283286,work,517,nres,0,859927,6.80363e-06,300,derived
osm_node_6976136398,work,517,nres,13718,734497,1.06185e-05,300,derived
osm_node_6977375393,leisure,520,total,0,1232,1232,300,derived
osm_node_6977375395,leisure,520,total,0,24093,24093,300,derived
osm_node_6979014985,work,518,nres,19307,2230063,2.43401e-05,300,derived
osm_node_6979014985,shopping,518,total,19307,2230063,2.23006e+06,300,derived
osm_node_6980163085,work,518,nres,223766,2647578,9.93489e-05,300,derived
osm_node_6980163085,shopping,518,total,223766,2647578,2.64758e+06,300,derived
osm_node_6982475188,work,519,nres,1490167,2673036,0.000579826,300,derived
osm_node_6982475188,shopping,519,total,1490167,2673036,2.67304e+06,300,derived
osm_node_6984478185,work,519,nres,20205,1261155,1.39208e-05,300,derived
osm_node_6984478185,leisure,519,total,20205,1261155,1.26116e+06,300,derived
osm_node_6984909385,work,518,nres,0,942446,7.42425e-06,300,derived
osm_node_6984909385,shopping,518,total,0,942446,942446,300,derived
osm_node_6985454769,work,519,nres,381560,1816651,0.000154066,300,derived
osm_node_6985454769,leisure,519,total,381560,1816651,1.81665e+06,300,derived
osm_node_6985914692,leisure,518,total,958553,1688001,1.688e+06,300,derived
osm_node_6986219193,work,520,nres,1034468,1998343,0.000338592,300,derived
osm_node_6986966446,leisure,517,total,74258,1464044,1.46404e+06,300,derived
osm_node_6987044085,work,519,nres,544155,1462028,0.000214135,300,derived
osm_node_6987044085,shopping,519,total,544155,1462028,1.46203e+06,300,derived
osm_node_6988746706,work,520,nres,0,4151,5.24871e-08,300,derived
osm_node_6988746706,leisure,520,total,0,4151,4151,300,derived
osm_node_6989263285,leisure,519,total,0,986536,986536,300,derived
osm_node_6989674327,social,517,total,12334,606232,606232,300,derived
osm_node_6990613593,work,518,nres,0,1563200,1.23143e-05,300,derived
osm_node_6990613593,education,518,total,0,1563200,1.5632e+06,300,derived
osm_node_6990613713,work,518,nres,0,691270,5.44558e-06,300,derived
osm_node_6990613713,shopping,518,total,0,691270,691270,300,derived
osm_node_6990627585,work,519,nres,28939,1760686,1.97127e-05,300,derived
osm_node_6990627585,shopping,519,total,28939,1760686,1.76069e+06,300,derived
osm_node_6991331085,social,519,total,205862,2035641,2.03564e+06,300,derived
osm_node_6991331185,work,519,nres,149380,1997094,6.66772e-05,300,derived
osm_node_6992128086,work,519,nres,1862024,3055208,0.000723107,300,derived
osm_node_6993050985,work,520,nres,0,15058,1.904e-07,300,derived
osm_node_6993051185,work,520,nres,0,15058,1.904e-07,300,derived
osm_node_6994429712,work,519,nres,439830,2752943,0.000180853,300,derived
osm_node_6994429712,shopping,519,total,439830,2752943,2.75294e+06,300,derived
osm_node_6994505987,work,519,nres,2527014,3410211,0.000977711,300,derived
osm_node_6994505987,shopping,519,total,2527014,3410211,3.41021e+06,300,derived
osm_node_6994530085,work,519,nres,1262711,2138614,0.000490697,300,derived
osm_node_6994530085,shopping,519,total,1262711,2138614,2.13861e+06,300,derived
osm_node_7001653537,leisure,518,total,285570,1409736,1.40974e+06,300,derived
osm_node_7001687987,social,518,total,580358,1773289,1.77329e+06,300,derived
osm_node_7001710228,leisure,518,total,611005,1563980,1.56398e+06,300,derived
osm_node_7001712026,leisure,518,total,337442,1730405,1.7304e+06,300,derived
osm_node_7003379685,work,518,nres,0,2123264,1.67263e-05,300,derived
osm_node_7003392486,work,518,nres,0,2053125,1.61738e-05,300,derived
osm_node_7003426385,work,520,nres,0,20323,2.56973e-07,300,derived
osm_node_7003428885,work,520,nres,0,33333,4.21477e-07,300,derived
osm_node_7003437785,work,520,nres,0,304957,3.85601e-06,300,derived
osm_node_7003456232,leisure,518,total,958553,1688001,1.688e+06,300,derived
osm_node_7003871485,social,520,total,0,0,0,300,derived
osm_node_7003880385,leisure,520,total,0,11686,11686,300,derived
osm_node_7003914285,leisure,520,total,0,11686,11686,300,derived
osm_node_7003926185,work,520,nres,0,92483,1.1694e-06,300,derived
osm_node_7003926185,leisure,520,total,0,92483,92483,300,derived
osm_node_7003932987,work,520,nres,0,1178501,1.49015e-05,300,derived
osm_node_7003932987,shopping,520,total,0,1178501,1.1785e+06,300,derived
osm_node_7003933086,work,520,nres,0,61209,7.73954e-07,300,derived
osm_node_7003933086,leisure,520,total,0,61209,61209,300,derived
osm_node_7003946686,work,520,nres,0,73703,9.31934e-07,300,derived
osm_node_7004045785,work,519,nres,1317342,2024550,0.000510905,300,derived
osm_node_7004045785,shopping,519,total,1317342,2024550,2.02455e+06,300,derived
osm_node_7006217485,work,517,nres,0,29587,2.34089e-07,300,derived
osm_node_7006217485,leisure,517,total,0,29587,29587,300,derived
osm_node_7006222448,leisure,520,total,0,5407,5407,300,derived
osm_node_7006222457,leisure,520,total,0,9759,9759,300,derived
osm_node_7006614674,social,518,total,77153,1718946,1.71895e+06,300,derived
osm_node_7006614676,social,518,total,109475,1880772,1.88077e+06,300,derived
osm_node_7006614677,social,518,total,77292,1803456,1.80346e+06,300,derived
osm_node_7006614678,social,518,total,77292,1803456,1.80346e+06,300,derived
osm_node_7006614679,social,518,total,89523,1740567,1.74057e+06,300,derived
osm_node_700774352,work,519,nres,911876,1409633,0.000353694,300,derived
osm_node_700948667,work,517,nres,0,663986,5.25337e-06,300,derived
osm_node_700948667,shopping,517,total,0,663986,663986,300,derived
osm_node_7011666786,work,518,nres,105844,1941231,5.24201e-05,300,derived
osm_node_7011666786,shopping,518,total,105844,1941231,1.94123e+06,300,derived
osm_node_7011669885,work,518,nres,6297,1263925,1.21656e-05,300,derived
osm_node_7011669885,shopping,518,total,6297,1263925,1.26392e+06,300,derived
osm_node_7017923087,leisure,519,total,1058,1125716,1.12572e+06,300,derived
osm_node_7017923187,work,519,nres,2642666,3755351,0.00102339,300,derived
osm_node_7017986085,work,519,nres,1103748,1751520,0.00042834,300,derived
osm_node_7018240333,social,518,total,0,935969,935969,300,derived
osm_node_7019038585,leisure,518,total,0,0,0,300,derived
osm_node_702054649,work,518,nres,0,2564681,2.02036e-05,300,derived
osm_node_7025612187,work,519,nres,330293,1794447,0.000134463,300,derived
osm_node_7025612187,shopping,519,total,330293,1794447,1.79445e+06,300,derived
osm_node_7031749459,work,520,nres,0,945274,1.19525e-05,300,derived
osm_node_7031749459,leisure,520,total,0,945274,945274,300,derived
osm_node_7031749460,work,520,nres,0,945274,1.19525e-05,300,derived
osm_node_7031749460,leisure,520,total,0,945274,945274,300,derived
osm_node_7031749461,work,520,nres,0,874237,1.10542e-05,300,derived
osm_node_7031749461,leisure,520,total,0,874237,874237,300,derived
osm_node_7031749462,work,520,nres,0,800453,1.01213e-05,300,derived
osm_node_7031749462,leisure,520,total,0,800453,800453,300,derived
osm_node_7031749480,work,520,nres,0,369723,4.67494e-06,300,derived
osm_node_7031749480,shopping,520,total,0,369723,369723,300,derived
osm_node_7031750725,work,520,nres,0,638102,8.06845e-06,300,derived
osm_node_7031750725,shopping,520,total,0,638102,638102,300,derived
osm_node_7031750726,work,520,nres,0,1364734,1.72563e-05,300,derived
osm_node_7031750726,shopping,520,total,0,1364734,1.36473e+06,300,derived
osm_node_7036651185,work,519,nres,144486,1182265,6.07858e-05,300,derived
osm_node_7036651185,leisure,519,total,144486,1182265,1.18226e+06,300,derived
osm_node_7040952279,work,518,nres,174836,2211896,7.87532e-05,300,derived
osm_node_7040968857,work,518,nres,88612,1771212,4.50361e-05,300,derived
osm_node_7040981014,work,518,nres,110841,1671804,5.20505e-05,300,derived
osm_node_7041018413,work,518,nres,103664,1906134,5.13789e-05,300,derived
osm_node_7041055349,work,517,nres,0,1557164,1.23201e-05,300,derived
osm_node_7041055354,work,518,nres,34075,1672713,2.51298e-05,300,derived
osm_node_7041066632,work,517,nres,0,1228455,9.71938e-06,300,derived
osm_node_7041093725,work,517,nres,0,728590,5.76451e-06,300,derived
osm_node_7041112158,work,520,nres,2984,1124233,1.51191e-05,300,derived
osm_node_7042760330,work,518,nres,29794,1107213,1.91733e-05,300,derived
osm_node_7042775087,work,518,nres,238876,3377441,0.000110399,300,derived
osm_node_7042870633,work,518,nres,91355,1934546,4.7285e-05,300,derived
osm_node_7042871859,work,518,nres,0,1838206,1.44807e-05,300,derived
osm_node_7042873521,work,518,nres,73952,1673106,3.91209e-05,300,derived
osm_node_7042873526,work,518,nres,126057,1963058,5.96823e-05,300,derived
osm_node_7042873531,work,518,nres,106988,2064495,5.37924e-05,300,derived
osm_node_7042873541,work,518,nres,20337,1552649,1.9365e-05,300,derived
osm_node_7042873546,work,518,nres,0,1731233,1.3638e-05,300,derived
osm_node_7042874177,work,518,nres,27124,1640192,2.24354e-05,300,derived
osm_node_7042885999,work,517,nres,1104,1577951,1.28714e-05,300,derived
osm_node_7042914808,work,518,nres,61738,2630168,4.23759e-05,300,derived
osm_node_7042939583,work,517,nres,0,1436538,1.13657e-05,300,derived
osm_node_7042942734,work,518,nres,30195,1343114,2.11723e-05,300,derived
osm_node_7042945057,work,518,nres,86780,2674413,5.15086e-05,300,derived
osm_node_7042955283,work,518,nres,0,1247242,9.82533e-06,300,derived
osm_node_7042960280,work,518,nres,36136,532816,1.68731e-05,300,derived
osm_node_7042963296,work,518,nres,47627,1641215,2.96354e-05,300,derived
osm_node_7042977111,work,518,nres,0,1144009,9.01209e-06,300,derived
osm_node_7042981400,work,518,nres,35439,931464,1.9769e-05,300,derived
osm_node_7042981411,work,517,nres,0,1613868,1.27687e-05,300,derived
osm_node_7042981412,work,518,nres,147562,2930523,7.48471e-05,300,derived
osm_node_7042987278,work,518,nres,0,1771300,1.39537e-05,300,derived
osm_node_7042990849,work,518,nres,0,1599101,1.25971e-05,300,derived
osm_node_7042991453,work,517,nres,195398,1066074,7.69088e-05,300,derived
osm_node_7042991460,work,518,nres,0,1539481,1.21275e-05,300,derived
osm_node_7042991461,work,518,nres,0,1633010,1.28643e-05,300,derived
osm_node_7042991469,work,518,nres,45238,1341702,2.6438e-05,300,derived
osm_node_7042991470,work,520,nres,0,622132,7.86652e-06,300,derived
osm_node_7042997510,work,518,nres,0,1626272,1.28112e-05,300,derived
osm_node_7042999151,work,518,nres,15623,2752659,2.71647e-05,300,derived
osm_node_7043001747,work,518,nres,13745,1447660,1.62256e-05,300,derived
osm_node_7043001889,work,517,nres,1129,1667733,1.35905e-05,300,derived
osm_node_7043003793,work,518,nres,9768,2196141,2.07268e-05,300,derived
osm_node_7043003802,work,518,nres,2672,1874937,1.57074e-05,300,derived
osm_node_7043005970,work,518,nres,25262,2621768,2.95147e-05,300,derived
osm_node_7043011303,work,517,nres,111106,1075757,4.74466e-05,300,derived
osm_node_7043015177,work,517,nres,0,1232288,9.74971e-06,300,derived
osm_node_7043017175,work,517,nres,0,1371121,1.08481e-05,300,derived
osm_node_7043017180,work,520,nres,0,980892,1.24028e-05,300,derived
osm_node_7043021751,work,519,nres,33455,1181499,1.85649e-05,300,derived
osm_node_7043021751,leisure,519,total,33455,1181499,1.1815e+06,300,derived
osm_node_7043025059,work,518,nres,47627,1641215,2.96354e-05,300,derived
osm_node_7043029188,work,519,nres,33455,1181499,1.85649e-05,300,derived
osm_node_7043029188,leisure,519,total,33455,1181499,1.1815e+06,300,derived
osm_node_7043029194,work,519,nres,33455,1181499,1.85649e-05,300,derived
osm_node_7043029194,leisure,519,total,33455,1181499,1.1815e+06,300,derived
osm_node_7043029973,work,518,nres,0,919837,7.24615e-06,300,derived
osm_node_7043035499,work,518,nres,49473,1666378,3.04812e-05,300,derived
osm_node_7043037344,work,518,nres,145779,2124462,6.78718e-05,300,derived
osm_node_7043038873,work,518,nres,33179,1592365,2.41825e-05,300,derived
osm_node_7043038874,work,518,nres,44129,1581727,2.79398e-05,300,derived
osm_node_7043038875,work,518,nres,77058,1693640,4.03722e-05,300,derived
osm_node_7043041248,work,518,nres,27600,1110939,1.84331e-05,300,derived
osm_node_7043054782,work,518,nres,0,1670543,1.31599e-05,300,derived
osm_node_7043055857,work,518,nres,0,2016491,1.58852e-05,300,derived
osm_node_7043060180,work,518,nres,63587,1760924,3.61769e-05,300,derived
osm_node_7043060181,work,518,nres,244280,873676,9.25706e-05,300,derived
osm_node_7043062926,work,517,nres,429452,1463126,0.000162071,300,derived
osm_node_7043071370,work,518,nres,1332,1395485,1.14604e-05,300,derived
osm_node_7043071382,work,518,nres,110940,2133513,5.57224e-05,300,derived
osm_node_7043071383,work,519,nres,0,4007080,1.98211e-05,300,derived
osm_node_7043077889,work,518,nres,0,1133378,8.92835e-06,300,derived
osm_node_7043079583,work,518,nres,308414,1296499,0.000118398,300,derived
osm_node_7043090394,work,519,nres,53779,833236,2.45699e-05,300,derived
osm_node_7043090395,work,519,nres,56235,796754,2.53233e-05,300,derived
osm_node_7043102747,work,518,nres,60516,1888184,3.61021e-05,300,derived
osm_node_7043106193,work,518,nres,47627,1641215,2.96354e-05,300,derived
osm_node_7043116599,work,518,nres,84031,1436502,4.07925e-05,300,derived
osm_node_7043123119,work,518,nres,682300,2179230,0.000256503,300,derived
osm_node_7043125151,work,518,nres,58123,1547720,3.25807e-05,300,derived
osm_node_7043136190,work,517,nres,56752,1496289,3.17263e-05,300,derived
osm_node_7043143042,work,518,nres,60516,1888184,3.61021e-05,300,derived
osm_node_7043146611,work,518,nres,63587,1760924,3.61769e-05,300,derived
osm_node_7043161471,work,518,nres,0,1879827,1.48086e-05,300,derived
osm_node_7043164500,work,520,nres,322081,1720397,0.000119307,300,derived
osm_node_7043164521,work,520,nres,105153,1309066,4.84016e-05,300,derived
osm_node_7043164522,work,518,nres,0,1497102,1.17936e-05,300,derived
osm_node_7043164527,work,517,nres,0,1036684,8.20211e-06,300,derived
osm_node_7043169635,work,517,nres,318279,1553095,0.000123824,300,derived
osm_node_7043169645,work,517,nres,0,966991,7.65071e-06,300,derived
osm_node_7043174029,work,518,nres,56326,1622664,3.25407e-05,300,derived
osm_node_7043174030,work,518,nres,89061,2262745,4.90657e-05,300,derived
osm_node_7043177298,work,518,nres,88612,1771212,4.50361e-05,300,derived
osm_node_7043182324,work,518,nres,4814,1627321,1.45081e-05,300,derived
osm_node_7043182325,work,517,nres,50061,2091674,3.40921e-05,300,derived
osm_node_7043182335,work,517,nres,0,1264701,1.00062e-05,300,derived
osm_node_7043188926,work,518,nres,23143,1109520,1.68585e-05,300,derived
osm_node_7043230046,work,518,nres,0,1761679,1.38779e-05,300,derived
osm_node_7043230054,work,518,nres,61883,2377323,4.04349e-05,300,derived
osm_node_7043230055,work,520,nres,0,1049195,1.32665e-05,300,derived
osm_node_7043230063,work,518,nres,0,1517868,1.19572e-05,300,derived
osm_node_7043230064,work,517,nres,18889,1509851,1.85651e-05,300,derived
osm_node_7043233247,work,518,nres,0,1674117,1.31881e-05,300,derived
osm_node_7043236781,work,518,nres,31706,1778800,2.51345e-05,300,derived
osm_node_7043260875,work,517,nres,20257,1236225,1.68796e-05,300,derived
osm_node_7043269167,work,517,nres,0,1313595,1.0393e-05,300,derived
osm_node_7043348148,work,518,nres,4814,1554856,1.39372e-05,300,derived
